transaction_id,from_account,to_account,amount,timestamp,channel,label
TX_000699,ACC_0052,ACC_0118,583.49,2023-11-30 21:52:51,online,normal
TX_000700,ACC_0137,ACC_0149,82.51,2023-04-06 04:23:04,online,normal
TX_000701,ACC_0053,ACC_0092,300.49,2023-12-24 04:43:26,branch,normal
TX_000702,ACC_0071,ACC_0024,97.07,2023-01-26 06:54:12,online,normal
TX_000703,ACC_0071,ACC_0130,8527.96,2023-10-02 09:37:39,online,smurf
TX_000704,ACC_0112,ACC_0077,15.33,2023-02-12 07:33:07,branch,normal
TX_000705,ACC_0150,ACC_0027,1379.8,2023-02-02 11:54:56,online,normal
TX_000706,ACC_0135,ACC_0011,113.87,2023-08-13 20:49:42,atm,normal
TX_000707,ACC_0046,ACC_0106,54.72,2023-04-05 05:10:56,branch,normal
TX_000708,ACC_0078,ACC_0022,144.07,2023-04-26 19:09:10,wire,normal
TX_000709,ACC_0071,ACC_0135,135.19,2023-02-09 02:45:58,online,normal
TX_000710,ACC_0052,ACC_0019,325.41,2023-08-06 12:19:44,online,normal
TX_000711,ACC_0039,ACC_0063,388.47,2023-11-20 03:34:33,wire,normal
TX_000712,ACC_0105,ACC_0002,352.8,2023-01-04 02:08:03,wire,normal
TX_000713,ACC_0126,ACC_0121,113.48,2023-10-06 15:55:03,online,normal
TX_000714,ACC_0043,ACC_0129,165.35,2023-05-31 15:56:12,online,normal
TX_000715,ACC_0034,ACC_0047,56.9,2023-07-18 18:47:09,online,normal
TX_000716,ACC_0004,ACC_0079,17.15,2023-07-14 19:53:01,online,normal
TX_000717,ACC_0013,ACC_0107,65.69,2023-12-30 01:58:12,online,normal
TX_000718,ACC_0068,ACC_0059,209.72,2023-05-05 23:18:31,online,normal
TX_000719,ACC_0001,ACC_0122,94.26,2023-11-05 07:05:22,atm,normal
TX_000720,ACC_0037,ACC_0004,271.33,2023-06-18 21:15:48,atm,normal
TX_000721,ACC_0095,ACC_0065,233.52,2023-09-12 11:52:17,online,normal
TX_000722,ACC_0026,ACC_0067,42.29,2023-06-08 04:13:21,wire,normal
TX_000723,ACC_0080,ACC_0060,350.81,2023-10-11 12:06:59,atm,normal
TX_000724,ACC_0089,ACC_0001,1434.53,2023-08-06 21:23:38,online,normal
TX_000725,ACC_0113,ACC_0077,52.82,2023-01-28 19:50:24,online,normal
TX_000726,ACC_0142,ACC_0132,80.49,2023-01-13 17:55:26,online,normal
TX_000727,ACC_0087,ACC_0081,300.95,2023-06-15 14:21:18,branch,normal
TX_000728,ACC_0046,ACC_0067,137.41,2023-09-09 22:06:23,wire,normal
TX_000729,ACC_0057,ACC_0001,100.23,2023-03-02 09:10:03,atm,normal
TX_000730,ACC_0142,ACC_0026,246.44,2023-06-04 05:39:03,online,normal
TX_000731,ACC_0149,ACC_0043,57.07,2023-04-15 23:30:28,online,normal
TX_000732,ACC_0075,ACC_0108,517.54,2023-11-05 17:52:01,online,normal
TX_000733,ACC_0026,ACC_0136,53.77,2023-06-16 11:40:23,wire,normal
TX_000734,ACC_0104,ACC_0127,20.97,2023-01-15 16:10:06,wire,normal
TX_000735,ACC_0132,ACC_0103,29.9,2023-10-03 07:29:18,wire,normal
TX_000736,ACC_0082,ACC_0088,860.16,2023-07-29 16:32:00,online,normal
TX_000737,ACC_0068,ACC_0046,360.85,2023-07-01 21:10:52,branch,normal
TX_000738,ACC_0122,ACC_0097,2581.76,2023-10-17 06:26:15,online,normal
TX_000739,ACC_0082,ACC_0117,290.79,2023-06-06 13:11:11,wire,normal
TX_000740,ACC_0099,ACC_0082,42.21,2023-10-09 02:26:26,online,normal
TX_000741,ACC_0092,ACC_0129,95.39,2023-04-02 12:01:56,branch,normal
TX_000742,ACC_0090,ACC_0115,62.42,2023-04-20 23:32:33,online,normal
TX_000743,ACC_0071,ACC_0046,72.75,2023-11-06 06:27:17,online,normal
TX_000744,ACC_0009,ACC_0022,284.35,2023-02-18 17:48:57,branch,normal
TX_000745,ACC_0053,ACC_0137,109.3,2023-02-09 03:11:11,online,normal
TX_000746,ACC_0057,ACC_0093,288.52,2023-12-19 03:29:25,branch,normal
TX_000747,ACC_0144,ACC_0135,33.02,2023-05-12 04:53:07,wire,normal
TX_000748,ACC_0002,ACC_0001,547.37,2023-03-28 04:31:55,online,normal
TX_000749,ACC_0055,ACC_0104,234.05,2023-11-04 09:34:11,wire,normal
TX_000750,ACC_0003,ACC_0093,108.69,2023-07-03 11:30:59,branch,normal
TX_000751,ACC_0076,ACC_0030,69.43,2023-08-10 18:52:59,branch,normal
TX_000752,ACC_0130,ACC_0078,1787.43,2023-05-24 22:04:03,online,normal
TX_000753,ACC_0102,ACC_0008,540.75,2023-07-24 00:39:23,online,normal
TX_000754,ACC_0003,ACC_0015,5.33,2023-07-29 08:27:20,branch,normal
TX_000755,ACC_0085,ACC_0043,193.91,2023-07-04 05:43:58,atm,normal
TX_000756,ACC_0020,ACC_0117,32.5,2023-10-21 19:13:22,wire,normal
TX_000757,ACC_0057,ACC_0052,323.46,2023-05-23 19:04:10,online,normal
TX_000758,ACC_0126,ACC_0035,936.15,2023-01-30 00:13:38,wire,normal
TX_000759,ACC_0004,ACC_0120,191.65,2023-10-31 13:12:30,wire,normal
TX_000760,ACC_0121,ACC_0024,37.12,2023-07-02 10:03:59,branch,normal
TX_000761,ACC_0044,ACC_0013,6.65,2023-01-16 00:32:09,branch,normal
TX_000762,ACC_0100,ACC_0061,313.11,2023-12-13 06:09:12,wire,normal
TX_000763,ACC_0032,ACC_0136,109.1,2023-04-10 07:07:13,branch,normal
TX_000764,ACC_0136,ACC_0022,29.79,2023-01-17 01:27:41,atm,normal
TX_000765,ACC_0018,ACC_0090,130.65,2023-02-18 04:06:47,wire,normal
TX_000766,ACC_0045,ACC_0062,630.65,2023-08-16 05:00:55,online,normal
TX_000767,ACC_0113,ACC_0030,42.17,2023-11-06 15:42:27,wire,normal
TX_000768,ACC_0138,ACC_0115,127.51,2023-07-25 12:48:41,online,normal
TX_000769,ACC_0127,ACC_0140,67.35,2023-10-11 17:41:08,online,normal
TX_000770,ACC_0123,ACC_0086,711.84,2023-06-30 15:38:00,wire,normal
TX_000771,ACC_0088,ACC_0076,1750.93,2023-04-15 17:29:27,atm,normal
TX_000772,ACC_0080,ACC_0058,45.74,2023-03-12 16:46:20,online,normal
TX_000773,ACC_0004,ACC_0001,128.3,2023-04-24 00:35:11,online,normal
TX_000774,ACC_0040,ACC_0026,80.25,2023-04-24 07:02:51,online,normal
TX_000775,ACC_0141,ACC_0108,215.22,2023-02-22 09:48:10,online,normal
TX_000776,ACC_0065,ACC_0039,140.71,2023-10-05 15:04:07,online,normal
TX_000777,ACC_0019,ACC_0127,1556.5,2023-10-16 14:02:13,online,normal
TX_000778,ACC_0051,ACC_0102,91.18,2023-05-16 12:03:22,branch,normal
TX_000779,ACC_0131,ACC_0115,163.98,2023-05-06 18:07:15,branch,normal
TX_000780,ACC_0103,ACC_0038,1025.25,2023-08-06 00:44:45,branch,normal
TX_000781,ACC_0139,ACC_0071,259.75,2023-09-23 12:06:42,branch,normal
TX_000782,ACC_0038,ACC_0142,297.86,2023-01-31 00:41:52,wire,normal
TX_000783,ACC_0030,ACC_0039,163.06,2023-08-22 06:55:50,branch,normal
TX_000784,ACC_0013,ACC_0124,471.87,2023-02-06 21:07:14,online,normal
TX_000785,ACC_0071,ACC_0130,8194.2,2023-09-27 01:24:21,online,smurf
TX_000786,ACC_0132,ACC_0068,73.92,2023-01-22 05:17:27,online,normal
TX_000787,ACC_0058,ACC_0034,340.99,2023-09-16 17:36:32,online,normal
TX_000788,ACC_0147,ACC_0092,974.46,2023-02-24 10:04:37,online,normal
TX_000789,ACC_0142,ACC_0053,406.27,2023-05-22 11:17:17,online,normal
TX_000790,ACC_0081,ACC_0039,26.26,2023-12-03 05:45:07,wire,normal
TX_000791,ACC_0003,ACC_0071,193.46,2023-07-08 20:19:05,wire,normal
TX_000792,ACC_0046,ACC_0067,165.02,2023-08-01 18:01:27,wire,normal
TX_000793,ACC_0124,ACC_0042,36.89,2023-05-23 13:17:12,wire,normal
TX_000794,ACC_0102,ACC_0120,64.07,2023-11-26 07:27:03,online,normal
TX_000795,ACC_0111,ACC_0017,678.48,2023-01-24 16:35:12,online,normal
TX_000796,ACC_0118,ACC_0045,81.28,2023-07-28 07:04:31,online,normal
TX_000797,ACC_0125,ACC_0005,87.58,2023-01-17 09:16:37,wire,normal
TX_000798,ACC_0123,ACC_0134,174.05,2023-03-25 09:48:20,branch,normal
TX_000799,ACC_0078,ACC_0059,50.5,2023-06-01 02:28:12,branch,normal
TX_000800,ACC_0031,ACC_0011,353.33,2023-01-10 09:33:10,branch,normal
TX_000801,ACC_0110,ACC_0046,591.37,2023-09-05 05:14:01,online,normal
TX_000802,ACC_0054,ACC_0130,1489.49,2023-08-15 15:52:11,online,normal
TX_000803,ACC_0019,ACC_0106,65.98,2023-07-18 14:31:47,online,normal
TX_000804,ACC_0071,ACC_0108,132.26,2023-01-23 01:56:14,online,normal
TX_000805,ACC_0141,ACC_0144,409.04,2023-03-10 21:20:08,branch,normal
TX_000806,ACC_0141,ACC_0112,573.88,2023-12-07 23:22:13,online,normal
TX_000807,ACC_0135,ACC_0076,119.47,2023-07-03 17:06:29,atm,normal
TX_000808,ACC_0063,ACC_0105,121.27,2023-11-25 04:23:01,wire,normal
TX_000809,ACC_0058,ACC_0091,265.8,2023-08-06 08:00:44,branch,normal
TX_000810,ACC_0022,ACC_0056,35.2,2023-06-18 05:06:48,online,normal
TX_000811,ACC_0040,ACC_0067,1257.34,2023-04-30 13:33:10,wire,normal
TX_000812,ACC_0078,ACC_0121,155.61,2023-08-25 14:31:12,online,normal
TX_000813,ACC_0123,ACC_0010,91.94,2023-06-13 16:06:07,online,normal
TX_000814,ACC_0142,ACC_0086,148.4,2023-02-02 03:14:36,online,normal
TX_000815,ACC_0041,ACC_0069,157.79,2023-11-16 05:38:26,wire,normal
TX_000816,ACC_0076,ACC_0091,120.25,2023-04-25 00:21:45,online,normal
TX_000817,ACC_0118,ACC_0065,41.1,2023-11-27 23:32:30,online,normal
TX_000818,ACC_0036,ACC_0004,95.9,2023-07-21 05:27:06,online,normal
TX_000819,ACC_0071,ACC_0102,100.8,2023-08-27 00:20:09,wire,normal
TX_000820,ACC_0093,ACC_0065,129.5,2023-07-29 23:47:51,branch,normal
TX_000821,ACC_0120,ACC_0138,90.26,2023-04-02 11:27:33,wire,normal
TX_000822,ACC_0103,ACC_0019,527.18,2023-11-06 03:47:52,online,normal
TX_000823,ACC_0117,ACC_0026,244.08,2023-08-08 10:30:10,branch,normal
TX_000824,ACC_0003,ACC_0006,26.88,2023-09-24 21:17:58,online,normal
TX_000825,ACC_0057,ACC_0123,371.55,2023-06-01 18:36:41,online,normal
TX_000826,ACC_0137,ACC_0052,19.11,2023-01-27 06:05:11,wire,normal
TX_000827,ACC_0057,ACC_0027,21.65,2023-06-19 13:48:06,branch,normal
TX_000828,ACC_0076,ACC_0092,167.6,2023-12-26 08:22:55,online,normal
TX_000829,ACC_0011,ACC_0012,1298.71,2023-05-28 22:48:22,online,normal
TX_000830,ACC_0015,ACC_0027,538.02,2023-06-19 10:43:05,online,normal
TX_000831,ACC_0081,ACC_0123,262.45,2023-02-12 21:56:40,online,normal
TX_000832,ACC_0128,ACC_0011,315.79,2023-01-30 09:59:39,wire,normal
TX_000833,ACC_0113,ACC_0029,439.09,2023-04-27 00:29:49,online,normal
TX_000834,ACC_0081,ACC_0084,880.9,2023-03-15 19:43:16,online,normal
TX_000835,ACC_0077,ACC_0061,170.7,2023-01-09 16:32:32,atm,normal
TX_000836,ACC_0120,ACC_0035,218.48,2023-09-06 19:27:53,online,normal
TX_000837,ACC_0082,ACC_0104,105.3,2023-04-04 15:54:52,online,normal
TX_000838,ACC_0063,ACC_0130,8719.22,2023-08-23 21:33:08,online,smurf
TX_000839,ACC_0134,ACC_0063,48.73,2023-03-19 19:19:53,online,normal
TX_000840,ACC_0123,ACC_0106,47.96,2023-05-02 18:14:58,wire,normal
TX_000841,ACC_0028,ACC_0121,281.73,2023-11-21 12:23:49,atm,normal
TX_000842,ACC_0122,ACC_0108,78.08,2023-07-12 08:15:25,branch,normal
TX_000843,ACC_0077,ACC_0025,303.8,2023-04-21 20:37:17,atm,normal
TX_000844,ACC_0054,ACC_0118,25.53,2023-01-24 16:38:02,branch,normal
TX_000845,ACC_0126,ACC_0049,129.85,2023-06-19 00:45:25,branch,normal
TX_000846,ACC_0123,ACC_0051,144.74,2023-06-08 12:34:09,online,normal
TX_000847,ACC_0145,ACC_0064,168.52,2023-06-08 19:23:19,branch,normal
TX_000848,ACC_0026,ACC_0130,8050.42,2023-06-26 21:23:24,online,smurf
TX_000849,ACC_0092,ACC_0075,527.02,2023-02-21 05:08:57,wire,normal
TX_000850,ACC_0089,ACC_0018,391.29,2023-02-14 22:00:27,wire,normal
TX_000851,ACC_0008,ACC_0138,351.17,2023-03-25 03:11:33,branch,normal
TX_000852,ACC_0072,ACC_0131,44.29,2023-10-18 07:14:50,online,normal
TX_000853,ACC_0120,ACC_0053,182.11,2023-06-27 18:26:13,online,normal
TX_000854,ACC_0115,ACC_0100,84.87,2023-05-30 22:32:09,wire,normal
TX_000855,ACC_0019,ACC_0063,184.16,2023-11-09 01:23:48,online,normal
TX_000856,ACC_0099,ACC_0138,62.71,2023-08-24 12:52:52,branch,normal
TX_000857,ACC_0075,ACC_0004,1279.47,2023-06-24 19:32:39,wire,normal
TX_000858,ACC_0073,ACC_0116,119.78,2023-11-02 02:50:45,wire,normal
TX_000859,ACC_0003,ACC_0102,396.9,2023-01-17 17:07:15,atm,normal
TX_000860,ACC_0061,ACC_0102,82.55,2023-06-20 19:29:38,wire,normal
TX_000861,ACC_0131,ACC_0037,106.19,2023-12-11 09:30:04,online,normal
TX_000862,ACC_0057,ACC_0056,705.92,2023-11-29 19:29:02,branch,normal
TX_000863,ACC_0104,ACC_0126,34.08,2023-07-05 18:06:51,wire,normal
TX_000864,ACC_0040,ACC_0101,103.34,2023-05-12 06:51:54,branch,normal
TX_000865,ACC_0063,ACC_0023,202.83,2023-07-01 05:57:15,online,normal
TX_000866,ACC_0109,ACC_0095,941.9,2023-04-24 19:29:17,online,normal
TX_000867,ACC_0086,ACC_0080,98.05,2023-11-18 00:03:40,online,normal
TX_000868,ACC_0043,ACC_0029,1621.07,2023-01-30 06:48:26,online,normal
TX_000869,ACC_0073,ACC_0084,470.5,2023-02-25 17:12:31,wire,normal
TX_000870,ACC_0027,ACC_0008,125.73,2023-11-15 19:30:10,online,normal
TX_000871,ACC_0013,ACC_0084,239.14,2023-03-07 16:21:51,branch,normal
TX_000872,ACC_0150,ACC_0055,250.23,2023-04-29 21:57:23,online,normal
TX_000873,ACC_0133,ACC_0065,849.0,2023-04-25 02:31:17,online,normal
TX_000874,ACC_0088,ACC_0121,28.96,2023-04-07 03:19:36,online,normal
TX_000875,ACC_0108,ACC_0111,27.91,2023-10-25 17:36:02,branch,normal
TX_000876,ACC_0136,ACC_0127,294.04,2023-11-28 14:19:40,branch,normal
TX_000877,ACC_0106,ACC_0079,718.43,2023-05-13 01:46:23,branch,normal
TX_000878,ACC_0077,ACC_0127,137.99,2023-12-10 12:19:42,online,normal
TX_000879,ACC_0120,ACC_0097,37.17,2023-11-16 17:23:02,online,normal
TX_000880,ACC_0095,ACC_0069,794.26,2023-11-27 13:47:35,online,normal
TX_000881,ACC_0018,ACC_0095,39.7,2023-07-14 03:01:08,online,normal
TX_000882,ACC_0027,ACC_0118,108.05,2023-11-26 08:00:49,online,normal
TX_000883,ACC_0134,ACC_0136,1923.88,2023-07-27 12:22:58,online,normal
TX_000884,ACC_0083,ACC_0136,196.07,2023-06-26 11:55:54,online,normal
TX_000885,ACC_0131,ACC_0076,74.1,2023-11-05 07:00:09,wire,normal
TX_000886,ACC_0145,ACC_0013,21.59,2023-03-06 08:52:59,atm,normal
TX_000887,ACC_0021,ACC_0064,361.5,2023-02-27 23:02:46,branch,normal
TX_000888,ACC_0136,ACC_0072,194.38,2023-08-07 16:11:43,branch,normal
TX_000889,ACC_0125,ACC_0119,172.11,2023-11-25 17:39:30,online,normal
TX_000890,ACC_0087,ACC_0111,4398.42,2023-05-03 21:58:55,branch,normal
TX_000891,ACC_0106,ACC_0139,494.18,2023-12-10 10:50:50,online,normal
TX_000892,ACC_0013,ACC_0108,62.66,2023-05-30 17:22:26,online,normal
TX_000893,ACC_0109,ACC_0068,87.59,2023-06-17 00:32:12,branch,normal
TX_000894,ACC_0140,ACC_0115,230.97,2023-11-22 07:05:03,atm,normal
TX_000895,ACC_0120,ACC_0091,59.39,2023-04-27 13:16:48,online,normal
TX_000896,ACC_0085,ACC_0127,225.97,2023-02-26 15:26:53,wire,normal
TX_000897,ACC_0096,ACC_0088,349.18,2023-12-10 14:43:07,atm,normal
TX_000898,ACC_0143,ACC_0005,26.61,2023-02-19 19:40:02,online,normal
TX_000899,ACC_0042,ACC_0117,176.95,2023-04-10 21:13:12,online,normal
TX_000900,ACC_0116,ACC_0009,67.07,2023-08-08 07:43:54,wire,normal
TX_000901,ACC_0084,ACC_0007,1635.23,2023-10-11 09:33:17,atm,normal
TX_000902,ACC_0119,ACC_0100,141.76,2023-03-28 05:32:29,branch,normal
TX_000903,ACC_0109,ACC_0111,36.76,2023-04-12 19:35:44,online,normal
TX_000904,ACC_0104,ACC_0007,191.88,2023-11-22 13:04:00,wire,normal
TX_000905,ACC_0006,ACC_0126,405.03,2023-05-01 07:16:23,online,normal
TX_000906,ACC_0096,ACC_0123,358.67,2023-05-02 12:16:58,online,normal
TX_000907,ACC_0076,ACC_0065,156.29,2023-07-09 04:56:42,wire,normal
TX_000908,ACC_0113,ACC_0036,18.62,2023-08-31 19:34:16,online,normal
TX_000909,ACC_0068,ACC_0092,285.66,2023-09-29 05:23:41,wire,normal
TX_000910,ACC_0047,ACC_0150,116.38,2023-04-24 16:46:43,branch,normal
TX_000911,ACC_0025,ACC_0064,120.52,2023-01-03 00:13:52,online,normal
TX_000912,ACC_0102,ACC_0035,255.12,2023-08-12 22:21:51,online,normal
TX_000913,ACC_0036,ACC_0128,120.6,2023-12-09 05:21:32,online,normal
TX_000914,ACC_0048,ACC_0071,188.08,2023-01-30 11:59:10,online,normal
TX_000915,ACC_0134,ACC_0019,1021.91,2023-12-07 01:46:39,online,normal
TX_000916,ACC_0077,ACC_0121,204.29,2023-02-16 16:32:45,wire,normal
TX_000917,ACC_0065,ACC_0062,607.64,2023-04-18 14:49:25,online,normal
TX_000918,ACC_0034,ACC_0087,54.08,2023-07-20 19:28:49,branch,normal
TX_000919,ACC_0067,ACC_0094,77.58,2023-11-29 13:57:21,online,normal
TX_000920,ACC_0123,ACC_0139,30.06,2023-08-16 02:45:25,branch,normal
TX_000921,ACC_0021,ACC_0001,25.39,2023-06-20 23:17:34,wire,normal
TX_000922,ACC_0126,ACC_0007,543.77,2023-10-28 04:59:36,online,normal
TX_000923,ACC_0050,ACC_0030,222.4,2023-04-28 13:50:18,branch,normal
TX_000924,ACC_0057,ACC_0126,361.92,2023-04-23 09:58:44,online,normal
TX_000925,ACC_0085,ACC_0053,37.74,2023-04-23 11:27:19,online,normal
TX_000926,ACC_0099,ACC_0042,15.34,2023-04-11 04:36:03,online,normal
TX_000927,ACC_0079,ACC_0123,566.47,2023-06-20 07:13:22,branch,normal
TX_000928,ACC_0070,ACC_0074,616.26,2023-04-30 19:12:31,online,normal
TX_000929,ACC_0023,ACC_0083,1420.86,2023-08-28 04:12:51,atm,normal
TX_000930,ACC_0065,ACC_0063,30.06,2023-05-26 01:03:12,online,normal
TX_000931,ACC_0145,ACC_0149,46.82,2023-07-10 16:37:49,atm,normal
TX_000932,ACC_0110,ACC_0099,262.89,2023-10-06 02:15:08,wire,normal
TX_000933,ACC_0105,ACC_0146,422.75,2023-11-30 08:48:32,online,normal
TX_000934,ACC_0113,ACC_0093,1005.83,2023-02-12 12:29:47,online,normal
TX_000935,ACC_0065,ACC_0052,79.98,2023-10-11 10:19:57,wire,normal
TX_000936,ACC_0086,ACC_0068,129.65,2023-08-04 19:00:46,online,normal
TX_000937,ACC_0079,ACC_0032,271.89,2023-01-20 21:11:30,online,normal
TX_000938,ACC_0110,ACC_0099,28.49,2023-12-22 01:52:05,branch,normal
TX_000939,ACC_0063,ACC_0021,488.19,2023-04-15 18:48:13,online,normal
TX_000940,ACC_0129,ACC_0008,265.1,2023-06-01 06:35:27,wire,normal
TX_000941,ACC_0021,ACC_0037,191.21,2023-01-20 05:58:18,branch,normal
TX_000942,ACC_0148,ACC_0138,586.08,2023-09-30 01:51:02,atm,normal
TX_000943,ACC_0020,ACC_0027,111.23,2023-03-18 17:48:02,branch,normal
TX_000944,ACC_0147,ACC_0084,116.02,2023-09-03 14:03:51,online,normal
TX_000945,ACC_0046,ACC_0055,30.03,2023-06-04 03:20:55,online,normal
TX_000946,ACC_0064,ACC_0068,89.42,2023-01-16 08:56:32,online,normal
TX_000947,ACC_0062,ACC_0144,209.98,2023-10-10 15:39:11,atm,normal
TX_000948,ACC_0084,ACC_0128,210.09,2023-07-06 03:50:40,online,normal
TX_000949,ACC_0076,ACC_0074,16.79,2023-08-05 19:29:00,online,normal
TX_000950,ACC_0146,ACC_0012,688.59,2023-08-20 20:48:27,branch,normal
TX_000951,ACC_0102,ACC_0020,127.32,2023-04-09 01:03:27,online,normal
TX_000952,ACC_0095,ACC_0056,81.55,2023-06-06 08:12:13,online,normal
TX_000953,ACC_0089,ACC_0064,382.11,2023-03-30 16:02:44,online,normal
TX_000954,ACC_0048,ACC_0143,396.36,2023-04-23 22:04:12,online,normal
TX_000955,ACC_0101,ACC_0024,71.5,2023-08-14 00:12:38,atm,normal
TX_000956,ACC_0057,ACC_0096,830.33,2023-10-14 15:46:17,online,normal
TX_000957,ACC_0045,ACC_0137,150.95,2023-01-03 14:04:27,online,normal
TX_000958,ACC_0068,ACC_0042,449.68,2023-04-25 05:38:12,online,normal
TX_000959,ACC_0115,ACC_0147,38.5,2023-12-20 04:58:07,online,normal
TX_000960,ACC_0090,ACC_0110,125.57,2023-07-26 00:30:50,online,normal
TX_000961,ACC_0119,ACC_0118,97.58,2023-08-11 21:24:00,wire,normal
TX_000962,ACC_0007,ACC_0032,650.85,2023-02-06 18:40:07,online,normal
TX_000963,ACC_0139,ACC_0108,94.92,2023-08-20 09:46:09,branch,normal
TX_000964,ACC_0018,ACC_0058,45.07,2023-02-17 20:59:23,wire,normal
TX_000965,ACC_0081,ACC_0002,269.84,2023-01-30 18:46:20,online,normal
TX_000966,ACC_0006,ACC_0148,21.03,2023-09-29 02:53:02,branch,normal
TX_000967,ACC_0118,ACC_0117,147.97,2023-02-13 05:51:16,online,normal
TX_000968,ACC_0119,ACC_0092,589.49,2023-07-19 15:05:07,online,normal
TX_000969,ACC_0134,ACC_0066,1524.54,2023-02-17 00:39:33,online,normal
TX_000970,ACC_0013,ACC_0093,104.02,2023-11-30 02:43:33,online,normal
TX_000971,ACC_0002,ACC_0123,114.56,2023-07-21 03:53:47,online,normal
TX_000972,ACC_0038,ACC_0150,76.89,2023-06-05 04:08:30,online,normal
TX_000973,ACC_0014,ACC_0078,741.25,2023-10-05 01:02:09,online,normal
TX_000974,ACC_0031,ACC_0037,1313.13,2023-07-16 05:44:43,online,normal
TX_000975,ACC_0124,ACC_0006,113.85,2023-12-29 06:20:53,branch,normal
TX_000976,ACC_0135,ACC_0066,322.24,2023-11-06 01:58:06,online,normal
TX_000977,ACC_0026,ACC_0114,16.4,2023-07-22 04:31:59,online,normal
TX_000978,ACC_0001,ACC_0108,297.38,2023-12-28 04:28:44,branch,normal
TX_000979,ACC_0147,ACC_0065,784.59,2023-01-22 16:05:33,atm,normal
TX_000980,ACC_0062,ACC_0041,369.41,2023-09-01 06:09:21,online,normal
TX_000981,ACC_0119,ACC_0138,52.17,2023-03-13 01:09:50,online,normal
TX_000982,ACC_0012,ACC_0087,318.13,2023-07-25 02:11:28,online,normal
TX_000983,ACC_0034,ACC_0010,71.53,2023-02-13 12:28:58,online,normal
TX_000984,ACC_0027,ACC_0148,99.49,2023-04-28 00:05:44,branch,normal
TX_000985,ACC_0089,ACC_0095,667.14,2023-11-14 05:18:28,wire,normal
TX_000986,ACC_0086,ACC_0129,87.01,2023-04-08 03:39:02,branch,normal
TX_000987,ACC_0148,ACC_0096,267.34,2023-10-19 01:38:51,atm,normal
TX_000988,ACC_0134,ACC_0135,167.71,2023-11-21 18:02:53,online,normal
TX_000989,ACC_0098,ACC_0032,209.86,2023-06-03 03:40:08,wire,normal
TX_000990,ACC_0090,ACC_0022,277.77,2023-07-04 18:07:34,online,normal
TX_000991,ACC_0093,ACC_0047,44.74,2023-09-15 23:08:46,branch,normal
TX_000992,ACC_0145,ACC_0122,112.69,2023-11-10 09:11:03,online,normal
TX_000993,ACC_0120,ACC_0093,30.46,2023-04-22 20:28:27,online,normal
TX_000994,ACC_0023,ACC_0135,29.16,2023-01-11 00:46:13,online,normal
TX_000995,ACC_0047,ACC_0019,127.94,2023-12-25 15:36:22,branch,normal
TX_000996,ACC_0047,ACC_0038,95.94,2023-12-24 04:39:33,atm,normal
TX_000997,ACC_0062,ACC_0136,190.57,2023-03-03 19:20:31,atm,normal
TX_000998,ACC_0097,ACC_0005,39.52,2023-10-08 18:28:55,wire,normal
TX_000999,ACC_0052,ACC_0029,582.94,2023-09-11 00:11:22,wire,normal
TX_001000,ACC_0074,ACC_0024,82.56,2023-12-16 01:07:32,wire,normal
TX_001001,ACC_0003,ACC_0091,105.44,2023-12-09 06:59:14,online,normal
TX_001002,ACC_0008,ACC_0017,176.97,2023-10-15 09:46:51,online,normal
TX_001003,ACC_0050,ACC_0008,42.97,2023-04-29 13:44:27,online,normal
TX_001004,ACC_0022,ACC_0031,225.78,2023-03-03 06:30:39,wire,normal
TX_001005,ACC_0097,ACC_0136,49.01,2023-09-21 02:05:01,wire,normal
TX_001006,ACC_0037,ACC_0095,124.07,2023-10-30 19:49:46,online,normal
TX_001007,ACC_0061,ACC_0077,17.5,2023-05-27 02:41:10,online,normal
TX_001008,ACC_0147,ACC_0144,424.29,2023-04-29 04:17:51,online,normal
TX_001009,ACC_0069,ACC_0004,134.81,2023-04-18 16:23:30,online,normal
TX_001010,ACC_0145,ACC_0110,30.39,2023-10-11 19:13:33,branch,normal
TX_001011,ACC_0087,ACC_0135,180.68,2023-11-15 00:41:58,online,normal
TX_001012,ACC_0010,ACC_0073,102.06,2023-03-06 16:34:52,wire,normal
TX_001013,ACC_0067,ACC_0143,19.59,2023-01-18 17:40:59,branch,normal
TX_001014,ACC_0083,ACC_0065,742.31,2023-11-02 20:42:39,branch,normal
TX_001015,ACC_0081,ACC_0074,32.16,2023-10-14 05:26:33,branch,normal
TX_001016,ACC_0088,ACC_0141,51.0,2023-09-05 04:00:31,wire,normal
TX_001017,ACC_0083,ACC_0011,152.27,2023-12-06 19:06:47,wire,normal
TX_001018,ACC_0023,ACC_0063,85.21,2023-01-10 09:18:56,wire,normal
TX_001019,ACC_0142,ACC_0004,4.29,2023-09-02 05:36:58,wire,normal
TX_001020,ACC_0016,ACC_0073,470.78,2023-09-12 06:39:51,branch,normal
TX_001021,ACC_0096,ACC_0107,116.09,2023-03-22 19:02:29,online,normal
TX_001022,ACC_0065,ACC_0146,950.3,2023-12-22 16:14:26,wire,normal
TX_001023,ACC_0069,ACC_0102,193.92,2023-04-01 02:43:14,online,normal
TX_001024,ACC_0033,ACC_0097,59.55,2023-01-16 03:32:07,online,normal
TX_001025,ACC_0023,ACC_0021,55.12,2023-02-15 23:40:56,atm,normal
TX_001026,ACC_0083,ACC_0072,119.12,2023-04-19 19:38:01,online,normal
