user_id,order_date,product_category,revenue
U_01060,2025-11-18,Sports,39.96
U_01062,2025-08-06,Grocery,21.94
U_01065,2025-11-06,Electronics,19.61
U_01065,2025-11-22,Beauty,64.38
U_01065,2025-12-15,Beauty,16.45
U_01066,2025-08-02,Beauty,17.32
U_01068,2025-09-01,Books,75.81
U_01068,2025-09-29,Beauty,42.25
U_01068,2025-10-04,Sports,86.29
U_01069,2025-07-10,Toys,17.33
U_01069,2025-09-05,Toys,84.04
U_01070,2025-08-01,Grocery,118.95
U_01070,2025-08-30,Fashion,43.41
U_01070,2025-09-13,Grocery,160.37
U_01070,2025-10-30,Fashion,89.09
U_01070,2025-11-01,Fashion,20.47
U_01070,2025-11-04,Grocery,126.55
U_01070,2025-11-24,Electronics,272.64
U_01072,2025-07-17,Sports,15.07
U_01072,2025-07-31,Toys,155.04
U_01073,2025-07-31,Beauty,53.62
U_01073,2025-11-06,Beauty,18.65
U_01073,2025-11-07,Beauty,24.08
U_01073,2025-11-10,Books,78.78
U_01074,2025-07-11,Toys,119.65
U_01074,2025-09-07,Electronics,50.75
U_01074,2025-09-12,Toys,69.63
U_01075,2025-08-15,Sports,54.37
U_01076,2025-10-31,Fashion,7.07
U_01077,2025-07-26,Fashion,132.49
U_01077,2025-08-21,Beauty,38.05
U_01077,2025-09-05,Toys,41.86
U_01077,2025-12-27,Grocery,120.69
U_01079,2025-12-13,Toys,33.3
U_01079,2025-12-26,Toys,19.57
U_01080,2025-08-15,Electronics,36.97
U_01082,2025-08-24,Home,20.28
U_01084,2025-07-20,Sports,62.19
U_01084,2025-07-24,Sports,113.67
U_01084,2025-09-01,Sports,108.86
U_01084,2025-09-10,Sports,107.34
U_01084,2025-11-24,Sports,112.02
U_01084,2025-12-01,Home,23.9
U_01084,2025-12-26,Sports,64.07
U_01085,2025-07-15,Home,91.15
U_01086,2025-09-24,Toys,97.52
U_01086,2025-12-02,Toys,32.46
U_01087,2025-08-12,Toys,60.49
U_01088,2025-08-14,Home,38.82
U_01088,2025-10-10,Electronics,11.38
U_01089,2025-09-10,Toys,14.22
U_01090,2025-07-20,Books,71.39
U_01090,2025-08-12,Books,51.07
U_01090,2025-09-28,Books,24.42
U_01090,2025-10-15,Books,51.56
U_01090,2025-11-13,Sports,162.39
U_01090,2025-11-17,Books,37.96
U_01090,2025-11-28,Books,76.43
U_01090,2025-12-11,Home,38.88
U_01091,2025-07-16,Fashion,48.98
U_01091,2025-07-29,Sports,68.85
U_01091,2025-08-21,Sports,64.91
U_01091,2025-08-31,Sports,48.26
U_01091,2025-09-30,Sports,133.15
U_01092,2025-08-01,Electronics,80.66
U_01093,2025-07-22,Home,15.17
U_01095,2025-09-26,Sports,143.35
U_01097,2025-08-23,Home,145.18
U_01097,2025-08-31,Home,64.92
U_01097,2025-09-25,Home,36.64
U_01100,2025-07-08,Sports,54.77
U_01100,2025-07-24,Sports,13.55
U_01101,2025-07-07,Sports,28.1
U_01101,2025-07-13,Toys,122.53
U_01101,2025-08-19,Sports,20.93
U_01101,2025-10-15,Grocery,110.77
U_01101,2025-11-28,Sports,121.17
U_01103,2025-08-15,Beauty,17.37
U_01104,2025-07-06,Beauty,102.86
U_01104,2025-07-11,Beauty,46.51
U_01104,2025-07-14,Beauty,209.08
U_01104,2025-08-09,Grocery,64.33
U_01104,2025-08-26,Beauty,108.04
U_01104,2025-10-02,Beauty,142.9
U_01104,2025-10-10,Sports,123.46
U_01104,2025-10-11,Toys,18.72
U_01104,2025-10-25,Beauty,175.69
U_01104,2025-11-11,Beauty,199.28
U_01105,2025-08-12,Fashion,19.82
U_01107,2025-07-27,Fashion,23.15
U_01107,2025-07-29,Books,110.79
U_01107,2025-08-13,Electronics,38.55
U_01107,2025-08-27,Electronics,43.22
U_01107,2025-09-24,Electronics,60.23
U_01108,2025-10-01,Toys,68.56
U_01108,2025-11-24,Sports,127.46
U_01109,2025-09-25,Toys,44.71
U_01110,2025-10-04,Toys,14.14
U_01110,2025-11-27,Toys,30.54
U_01110,2025-12-21,Toys,33.51
U_01111,2025-11-14,Home,20.76
U_01111,2025-11-29,Home,54.51
U_01112,2025-11-06,Beauty,31.1
U_01112,2025-11-11,Books,55.6
U_01113,2025-08-27,Electronics,43.96
U_01113,2025-08-29,Fashion,17.53
U_01113,2025-10-06,Books,36.6
U_01113,2025-10-23,Electronics,9.64
U_01113,2025-11-09,Electronics,11.95
U_01115,2025-07-08,Fashion,132.47
U_01115,2025-07-12,Fashion,114.67
U_01115,2025-07-30,Electronics,261.15
U_01115,2025-10-02,Fashion,51.54
U_01115,2025-10-11,Fashion,214.61
U_01115,2025-10-30,Fashion,11.98
U_01117,2025-09-29,Toys,80.98
U_01117,2025-10-19,Toys,32.74
U_01117,2025-10-26,Toys,25.47
U_01117,2025-12-13,Toys,90.41
U_01117,2025-12-14,Toys,50.53
U_01118,2025-07-20,Toys,71.89
U_01119,2025-08-03,Books,129.79
U_01119,2025-08-12,Electronics,14.2
U_01121,2025-07-21,Beauty,78.91
U_01121,2025-08-28,Beauty,56.35
U_01122,2025-09-15,Electronics,27.17
U_01124,2025-12-20,Toys,68.74
U_01125,2025-09-07,Books,51.2
U_01125,2025-12-03,Grocery,111.96
U_01126,2025-07-07,Fashion,15.95
U_01127,2025-08-19,Books,25.69
U_01127,2025-10-31,Books,21.68
U_01127,2025-11-15,Books,70.08
U_01127,2025-12-10,Books,15.11
U_01129,2025-10-16,Grocery,16.38
U_01130,2025-07-16,Beauty,64.41
U_01130,2025-08-11,Books,76.69
U_01130,2025-12-08,Beauty,150.71
U_01131,2025-11-17,Toys,21.53
U_01132,2025-07-06,Toys,55.86
U_01133,2025-09-26,Books,38.04
U_01133,2025-10-17,Books,137.54
U_01133,2025-12-06,Books,41.02
U_01133,2025-12-30,Books,24.74
U_01134,2025-08-08,Electronics,33.37
U_01134,2025-10-25,Electronics,85.3
U_01134,2025-12-08,Electronics,55.71
U_01136,2025-08-16,Books,65.68
U_01136,2025-08-26,Books,21.98
U_01136,2025-08-30,Books,51.76
U_01138,2025-07-11,Beauty,49.93
U_01138,2025-07-26,Beauty,50.26
U_01138,2025-08-26,Electronics,114.28
U_01138,2025-09-10,Beauty,39.46
U_01138,2025-09-16,Beauty,58.94
U_01138,2025-10-30,Beauty,57.53
U_01138,2025-11-05,Beauty,49.01
U_01138,2025-11-07,Grocery,125.95
U_01138,2025-12-21,Electronics,28.14
U_01139,2025-07-13,Toys,45.22
U_01139,2025-07-26,Toys,36.69
U_01139,2025-11-26,Toys,68.98
U_01141,2025-08-12,Beauty,58.22
U_01142,2025-10-04,Fashion,19.66
U_01142,2025-10-09,Fashion,45.59
U_01142,2025-10-24,Fashion,42.16
U_01143,2025-09-25,Electronics,19.02
U_01143,2025-10-04,Electronics,45.17
U_01143,2025-10-16,Electronics,30.15
U_01144,2025-07-13,Beauty,24.72
U_01144,2025-08-18,Beauty,77.76
U_01144,2025-09-12,Beauty,33.38
U_01144,2025-10-18,Books,22.51
U_01145,2025-09-14,Home,60.31
U_01145,2025-09-25,Home,60.91
U_01145,2025-12-01,Home,106.45
U_01145,2025-12-06,Home,108.98
U_01145,2025-12-23,Home,60.08
U_01145,2025-12-24,Grocery,89.97
U_01147,2025-07-23,Grocery,17.29
U_01147,2025-10-06,Books,78.08
U_01148,2025-08-13,Electronics,21.08
U_01149,2025-07-08,Sports,32.32
U_01149,2025-07-27,Sports,42.83
U_01149,2025-08-06,Sports,54.44
U_01149,2025-08-18,Sports,38.92
U_01149,2025-11-03,Sports,99.68
U_01149,2025-11-14,Sports,145.53
U_01150,2025-08-06,Grocery,108.73
U_01150,2025-10-18,Electronics,8.28
U_01151,2025-07-06,Home,74.13
U_01152,2025-07-30,Sports,124.18
U_01152,2025-08-29,Sports,60.48
U_01153,2025-07-21,Toys,27.72
U_01153,2025-08-18,Books,11.21
U_01154,2025-10-04,Sports,18.76
U_01154,2025-11-22,Toys,46.24
U_01156,2025-10-16,Electronics,55.39
U_01156,2025-11-16,Electronics,112.16
U_01156,2025-12-16,Electronics,24.96
U_01156,2025-12-18,Home,140.42
U_01157,2025-07-14,Home,52.17
U_01157,2025-09-04,Home,65.66
U_01159,2025-08-01,Home,107.2
U_01161,2025-10-19,Grocery,14.63
U_01162,2025-07-31,Beauty,30.98
U_01162,2025-08-26,Beauty,18.59
U_01163,2025-09-15,Books,6.2
U_01163,2025-10-12,Fashion,10.87
U_01163,2025-11-04,Toys,69.6
U_01163,2025-11-05,Toys,14.05
U_01164,2025-07-13,Toys,38.57
U_01164,2025-07-28,Toys,56.69
U_01164,2025-08-06,Toys,441.13
U_01164,2025-08-23,Toys,120.37
U_01164,2025-08-30,Grocery,49.78
U_01164,2025-10-19,Toys,63.58
U_01167,2025-11-29,Toys,30.11
U_01167,2025-12-30,Toys,46.22
U_01168,2025-07-10,Books,101.98
U_01168,2025-08-14,Sports,64.64
U_01168,2025-08-27,Books,79.51
U_01168,2025-09-06,Sports,72.16
U_01168,2025-09-19,Sports,31.91
U_01168,2025-09-25,Electronics,69.49
U_01168,2025-09-30,Electronics,167.78
U_01168,2025-10-30,Sports,20.12
U_01169,2025-08-25,Fashion,5.95
U_01169,2025-11-22,Fashion,151.18
U_01171,2025-08-03,Home,47.26
U_01171,2025-08-12,Home,62.59
U_01172,2025-08-23,Toys,47.87
U_01172,2025-08-30,Toys,30.35
U_01173,2025-09-05,Beauty,44.0
U_01173,2025-10-03,Books,12.0
U_01175,2025-08-26,Toys,39.68
U_01175,2025-09-10,Toys,19.58
U_01176,2025-10-29,Grocery,27.76
U_01177,2025-08-30,Electronics,176.12
U_01177,2025-12-16,Beauty,73.55
U_01178,2025-08-11,Books,50.58
U_01179,2025-12-09,Home,21.4
U_01180,2025-07-05,Electronics,115.0
U_01180,2025-08-17,Books,182.34
U_01180,2025-09-07,Books,203.95
U_01180,2025-09-20,Home,117.46
U_01180,2025-09-25,Books,65.0
U_01180,2025-10-03,Home,110.75
U_01180,2025-10-15,Electronics,67.72
U_01180,2025-11-04,Books,154.46
U_01180,2025-11-16,Electronics,129.6
U_01180,2025-11-27,Electronics,68.97
U_01180,2025-12-09,Sports,383.38
U_01180,2025-12-14,Fashion,65.3
U_01183,2025-07-25,Home,34.85
U_01183,2025-08-08,Toys,147.18
U_01183,2025-08-09,Toys,105.48
U_01183,2025-08-14,Home,52.41
U_01183,2025-09-13,Toys,118.75
U_01187,2025-07-20,Home,20.25
U_01187,2025-08-12,Toys,13.89
U_01189,2025-07-29,Beauty,18.95
U_01190,2025-10-04,Beauty,49.67
U_01191,2025-07-17,Beauty,89.75
U_01191,2025-07-24,Beauty,102.33
U_01191,2025-07-29,Beauty,97.56
U_01191,2025-08-10,Beauty,81.86
U_01191,2025-08-20,Beauty,189.59
U_01191,2025-10-08,Sports,53.14
U_01191,2025-10-14,Beauty,127.56
U_01191,2025-11-12,Beauty,161.63
U_01191,2025-11-20,Sports,72.22
U_01191,2025-11-23,Beauty,15.38
U_01193,2025-07-16,Grocery,29.71
U_01193,2025-09-23,Beauty,34.53
U_01193,2025-11-11,Beauty,23.3
U_01194,2025-08-16,Grocery,39.19
U_01194,2025-09-16,Home,106.24
U_01194,2025-10-03,Home,74.4
U_01194,2025-11-19,Home,65.33
U_01194,2025-11-20,Home,36.29
U_01195,2025-08-04,Electronics,28.24
U_01195,2025-09-08,Electronics,14.47
U_01196,2025-08-15,Fashion,94.46
U_01196,2025-08-19,Fashion,100.41
U_01196,2025-09-14,Fashion,14.44
U_01197,2025-08-26,Electronics,25.55
U_01198,2025-07-04,Beauty,6.46
U_01198,2025-07-22,Beauty,52.49
U_01198,2025-08-04,Beauty,23.0
U_01198,2025-08-09,Books,51.64
U_01198,2025-09-29,Beauty,59.35
U_01198,2025-09-30,Beauty,15.73
U_01198,2025-10-24,Beauty,13.06
U_01198,2025-11-25,Grocery,18.3
U_01199,2025-08-17,Fashion,256.43
U_01199,2025-09-25,Fashion,65.93
U_01199,2025-09-27,Fashion,33.57
U_01199,2025-10-28,Fashion,88.9
U_01199,2025-11-11,Fashion,130.11
U_01199,2025-11-15,Fashion,184.96
U_01199,2025-11-27,Fashion,271.46
U_01199,2025-12-16,Home,38.1
U_01200,2025-07-27,Electronics,24.65
U_01201,2025-07-09,Home,48.33
U_01201,2025-07-13,Home,22.93
U_01201,2025-09-26,Grocery,151.19
U_01201,2025-10-01,Home,33.13
U_01201,2025-11-07,Home,70.0
U_01204,2025-07-14,Grocery,68.99
U_01204,2025-10-30,Grocery,19.56
U_01204,2025-12-13,Grocery,18.4
U_01205,2025-07-10,Beauty,18.06
U_01206,2025-10-17,Fashion,79.81
U_01207,2025-11-30,Fashion,29.27
U_01208,2025-10-21,Books,18.92
U_01208,2025-11-11,Books,47.19
U_01209,2025-10-29,Electronics,44.52
U_01209,2025-12-03,Toys,8.21
U_01209,2025-12-04,Toys,26.86
U_01210,2025-07-26,Books,17.25
U_01210,2025-09-09,Books,18.21
U_01210,2025-10-15,Fashion,32.92
U_01210,2025-12-11,Toys,22.14
U_01211,2025-10-13,Toys,106.29
U_01211,2025-11-08,Fashion,31.6
U_01211,2025-11-12,Fashion,62.6
U_01213,2025-07-11,Sports,21.41
U_01213,2025-11-01,Beauty,8.88
U_01214,2025-08-09,Toys,43.65
U_01214,2025-10-13,Fashion,33.73
U_01214,2025-11-14,Grocery,19.07
U_01214,2025-12-07,Toys,7.68
U_01215,2025-08-27,Sports,89.03
U_01215,2025-08-31,Sports,168.38
U_01216,2025-08-18,Grocery,21.42
U_01216,2025-10-12,Toys,8.09
U_01217,2025-07-14,Grocery,51.58
U_01217,2025-07-22,Grocery,33.63
U_01217,2025-08-16,Grocery,24.32
U_01217,2025-08-21,Grocery,34.25
U_01217,2025-10-12,Grocery,88.08
U_01217,2025-11-01,Grocery,291.92
U_01217,2025-11-20,Grocery,88.67
U_01217,2025-12-08,Fashion,144.13
U_01217,2025-12-16,Grocery,25.51
U_01218,2025-08-14,Electronics,9.65
U_01219,2025-08-07,Beauty,62.27
U_01219,2025-08-16,Beauty,225.65
U_01219,2025-08-29,Beauty,36.24
U_01219,2025-08-30,Books,28.75
U_01219,2025-10-09,Beauty,69.89
U_01219,2025-12-03,Beauty,17.88
U_01220,2025-07-31,Toys,57.25
U_01220,2025-09-04,Sports,15.64
U_01220,2025-09-19,Sports,41.53
U_01222,2025-10-09,Toys,51.93
U_01223,2025-08-27,Grocery,59.42
U_01224,2025-08-10,Books,102.59
U_01224,2025-09-27,Books,48.09
U_01224,2025-11-13,Books,22.62
U_01225,2025-07-15,Electronics,71.91
U_01225,2025-07-20,Beauty,35.61
U_01225,2025-08-16,Electronics,22.46
U_01225,2025-08-26,Electronics,42.18
U_01225,2025-10-17,Electronics,77.19
U_01225,2025-11-04,Electronics,113.28
U_01225,2025-12-17,Electronics,37.73
U_01225,2025-12-30,Electronics,66.61
U_01226,2025-08-15,Electronics,135.73
U_01226,2025-09-09,Electronics,176.82
U_01226,2025-10-30,Electronics,172.0
U_01226,2025-12-14,Electronics,137.68
U_01226,2025-12-18,Electronics,66.33
U_01226,2025-12-30,Electronics,134.58
U_01227,2025-07-29,Grocery,40.99
U_01227,2025-07-30,Grocery,13.27
U_01227,2025-08-11,Sports,36.42
U_01227,2025-08-26,Grocery,39.84
U_01227,2025-10-08,Grocery,28.16
U_01227,2025-10-27,Grocery,19.96
U_01227,2025-12-07,Grocery,102.83
U_01228,2025-10-11,Toys,47.25
U_01228,2025-12-26,Sports,45.34
U_01232,2025-07-26,Sports,179.64
U_01232,2025-09-06,Sports,53.3
U_01232,2025-10-19,Sports,51.57
U_01232,2025-11-01,Sports,24.12
U_01232,2025-11-15,Sports,31.3
U_01232,2025-12-24,Sports,198.13
U_01234,2025-07-28,Home,76.59
U_01235,2025-07-12,Books,25.75
U_01235,2025-08-04,Home,36.05
U_01235,2025-08-05,Home,14.58
U_01235,2025-11-04,Home,23.35
U_01235,2025-12-14,Home,11.27
U_01236,2025-07-22,Electronics,137.44
U_01236,2025-08-03,Books,44.31
U_01236,2025-10-07,Books,23.37
U_01237,2025-09-02,Home,179.63
U_01237,2025-10-16,Home,97.94
U_01237,2025-12-20,Home,103.18
U_01238,2025-08-12,Grocery,144.18
U_01238,2025-10-16,Sports,99.65
U_01238,2025-11-11,Grocery,50.43
U_01239,2025-09-02,Books,31.29
U_01239,2025-12-22,Books,9.41
U_01240,2025-07-05,Home,303.5
U_01240,2025-07-18,Grocery,40.43
U_01240,2025-08-13,Grocery,108.21
U_01240,2025-10-06,Books,69.03
U_01240,2025-10-11,Grocery,43.94
U_01240,2025-10-20,Grocery,79.52
U_01240,2025-11-10,Grocery,135.73
U_01240,2025-12-22,Grocery,78.29
U_01242,2025-11-06,Toys,55.52
U_01242,2025-12-27,Toys,35.29
U_01246,2025-08-27,Sports,23.18
U_01246,2025-10-27,Sports,20.72
U_01247,2025-11-13,Sports,8.64
U_01249,2025-07-06,Books,54.0
U_01249,2025-08-04,Beauty,31.99
U_01249,2025-10-31,Books,49.24
U_01250,2025-08-10,Fashion,165.88
U_01250,2025-08-23,Fashion,148.37
U_01250,2025-08-26,Books,88.97
U_01250,2025-09-10,Fashion,411.11
U_01250,2025-10-03,Fashion,60.32
U_01250,2025-11-05,Fashion,83.35
U_01250,2025-11-07,Fashion,103.0
U_01250,2025-12-25,Beauty,74.24
U_01252,2025-07-18,Electronics,120.26
U_01252,2025-07-31,Electronics,125.02
U_01252,2025-08-25,Electronics,143.45
U_01252,2025-11-26,Toys,96.88
U_01252,2025-12-10,Toys,147.71
U_01253,2025-08-05,Home,35.15
U_01253,2025-08-09,Home,46.23
U_01253,2025-09-09,Home,28.85
U_01253,2025-10-25,Toys,47.71
U_01253,2025-11-06,Home,49.64
U_01253,2025-11-09,Home,50.32
U_01254,2025-07-25,Home,63.15
U_01254,2025-09-07,Home,18.04
U_01254,2025-09-29,Home,44.2
U_01254,2025-10-04,Home,65.77
U_01255,2025-08-16,Beauty,43.93
U_01255,2025-08-27,Electronics,92.56
U_01255,2025-10-27,Electronics,124.06
U_01255,2025-11-22,Electronics,94.27
U_01255,2025-12-25,Beauty,43.06
U_01256,2025-07-18,Books,39.61
U_01256,2025-09-03,Grocery,25.44
U_01256,2025-09-18,Sports,23.91
U_01256,2025-10-11,Books,65.39
U_01257,2025-08-20,Electronics,14.76
U_01257,2025-09-25,Electronics,24.01
U_01258,2025-08-08,Grocery,178.9
U_01258,2025-09-01,Books,51.4
U_01259,2025-07-09,Sports,44.55
U_01259,2025-08-10,Beauty,7.15
U_01259,2025-09-14,Beauty,162.6
U_01259,2025-10-27,Beauty,75.39
U_01259,2025-11-29,Electronics,103.06
U_01261,2025-07-04,Toys,45.04
U_01261,2025-08-05,Grocery,20.77
U_01261,2025-09-10,Electronics,50.15
U_01261,2025-10-16,Home,35.47
U_01261,2025-11-26,Toys,18.5
U_01265,2025-09-05,Sports,80.7
U_01265,2025-09-11,Sports,85.56
U_01265,2025-09-13,Sports,54.38
U_01266,2025-07-05,Home,11.97
U_01266,2025-07-12,Sports,128.75
U_01266,2025-08-11,Home,108.93
U_01266,2025-08-12,Home,70.61
U_01266,2025-08-15,Grocery,18.43
U_01267,2025-11-07,Toys,90.41
U_01267,2025-12-23,Toys,196.08
U_01268,2025-09-30,Beauty,18.98
U_01269,2025-07-26,Beauty,36.74
U_01269,2025-10-30,Sports,13.71
U_01269,2025-12-08,Sports,33.98
U_01269,2025-12-25,Sports,81.89
U_01270,2025-07-16,Books,31.09
U_01270,2025-07-28,Beauty,22.09
U_01270,2025-09-13,Books,6.97
U_01270,2025-10-11,Books,17.67
U_01271,2025-07-14,Fashion,28.64
U_01271,2025-07-15,Sports,130.52
U_01271,2025-07-27,Sports,108.89
U_01271,2025-08-15,Electronics,215.69
U_01271,2025-08-23,Electronics,42.85
U_01271,2025-08-29,Sports,90.96
U_01272,2025-07-20,Toys,26.37
U_01273,2025-10-23,Toys,23.62
U_01274,2025-09-10,Home,18.59
U_01274,2025-12-19,Sports,36.51
U_01275,2025-11-16,Books,59.03
U_01276,2025-08-04,Toys,9.1
U_01277,2025-07-12,Grocery,35.38
U_01277,2025-09-19,Grocery,44.56
U_01277,2025-09-27,Grocery,73.78
U_01277,2025-10-02,Grocery,36.96
U_01277,2025-10-05,Grocery,58.22
U_01277,2025-10-23,Grocery,40.81
U_01277,2025-12-30,Grocery,27.89
U_01278,2025-09-18,Grocery,17.44
U_01278,2025-09-29,Home,62.49
U_01279,2025-07-14,Electronics,66.2
U_01279,2025-12-05,Electronics,193.69
U_01280,2025-08-19,Beauty,51.1
U_01280,2025-09-10,Books,61.91
U_01281,2025-07-22,Electronics,74.75
U_01281,2025-09-09,Fashion,17.99
U_01281,2025-12-21,Books,22.13
U_01283,2025-08-05,Home,24.22
U_01284,2025-10-11,Fashion,15.55
U_01284,2025-11-07,Grocery,58.18
U_01284,2025-12-09,Beauty,75.58
U_01285,2025-12-15,Beauty,28.11
U_01286,2025-08-09,Toys,151.18
U_01286,2025-09-15,Toys,61.0
U_01286,2025-10-02,Toys,20.94
U_01287,2025-09-30,Home,25.39
U_01287,2025-10-07,Electronics,39.32
U_01287,2025-10-19,Grocery,41.75
U_01288,2025-12-21,Books,70.93
U_01289,2025-08-26,Beauty,15.36
U_01289,2025-09-04,Beauty,32.68
U_01289,2025-09-13,Grocery,78.1
U_01290,2025-07-12,Fashion,26.78
U_01290,2025-08-24,Beauty,123.2
U_01290,2025-10-08,Fashion,82.08
U_01290,2025-12-12,Beauty,79.24
U_01290,2025-12-15,Beauty,48.39
U_01292,2025-09-16,Beauty,27.12
U_01293,2025-10-01,Toys,253.41
U_01293,2025-11-02,Grocery,53.08
U_01294,2025-12-11,Beauty,52.06
U_01296,2025-08-26,Grocery,37.13
U_01296,2025-11-10,Electronics,65.48
U_01297,2025-10-03,Grocery,24.45
U_01298,2025-09-18,Toys,13.79
U_01298,2025-12-03,Fashion,10.17
U_01299,2025-08-21,Fashion,43.22
U_01300,2025-08-20,Books,52.31
U_01300,2025-09-25,Books,11.91
U_01303,2025-07-13,Toys,330.89
U_01303,2025-08-26,Toys,113.98
U_01303,2025-10-13,Sports,112.64
U_01304,2025-08-14,Sports,100.12
U_01304,2025-08-15,Sports,145.91
U_01304,2025-09-14,Sports,185.73
U_01305,2025-10-20,Electronics,24.02
U_01305,2025-12-25,Electronics,34.43
U_01306,2025-08-12,Electronics,44.9
U_01306,2025-10-26,Electronics,20.6
U_01307,2025-08-18,Sports,40.5
U_01307,2025-11-14,Electronics,13.56
U_01309,2025-09-15,Fashion,51.08
U_01309,2025-09-18,Beauty,103.24
U_01309,2025-12-10,Home,55.57
U_01310,2025-12-16,Home,32.6
U_01311,2025-10-16,Fashion,35.41
U_01314,2025-08-02,Fashion,20.61
U_01314,2025-08-21,Fashion,108.18
U_01315,2025-08-07,Home,41.0
U_01315,2025-09-15,Books,55.44
U_01315,2025-09-23,Books,37.4
U_01316,2025-07-31,Toys,26.84
U_01316,2025-08-03,Toys,37.37
U_01317,2025-12-29,Toys,38.95
U_01318,2025-08-12,Books,22.31
U_01318,2025-10-03,Beauty,119.18
U_01318,2025-11-05,Books,66.22
U_01320,2025-09-08,Beauty,20.5
U_01320,2025-09-17,Beauty,23.67
U_01320,2025-09-21,Beauty,27.2
U_01320,2025-10-27,Sports,36.85
U_01320,2025-11-11,Home,42.47
U_01321,2025-09-21,Electronics,5.53
U_01322,2025-08-05,Fashion,15.19
U_01322,2025-12-24,Beauty,30.07
U_01324,2025-08-02,Electronics,128.9
U_01324,2025-09-30,Electronics,87.16
U_01324,2025-11-23,Electronics,125.49
U_01325,2025-08-09,Electronics,22.03
U_01325,2025-09-15,Grocery,59.71
U_01326,2025-11-28,Toys,54.55
U_01327,2025-07-08,Home,41.08
U_01327,2025-08-06,Toys,18.74
U_01327,2025-08-16,Beauty,91.46
U_01327,2025-10-04,Sports,34.08
U_01327,2025-11-06,Home,92.47
U_01327,2025-11-15,Sports,106.8
U_01328,2025-10-20,Sports,7.28
U_01329,2025-07-07,Electronics,69.7
U_01329,2025-07-31,Home,42.75
U_01329,2025-09-04,Home,55.2
U_01329,2025-10-07,Home,63.89
U_01329,2025-10-14,Home,43.24
U_01329,2025-10-23,Electronics,23.71
U_01330,2025-08-20,Home,11.47
U_01332,2025-11-18,Beauty,27.21
U_01333,2025-09-03,Sports,135.99
U_01333,2025-09-21,Fashion,88.21
U_01333,2025-10-28,Fashion,20.56
U_01333,2025-11-24,Fashion,54.86
U_01333,2025-11-27,Fashion,13.15
U_01335,2025-07-28,Sports,12.22
U_01338,2025-08-20,Grocery,61.71
U_01339,2025-07-09,Grocery,171.34
U_01339,2025-07-17,Grocery,27.18
U_01339,2025-07-27,Fashion,72.21
U_01339,2025-08-08,Fashion,66.87
U_01339,2025-08-19,Grocery,63.33
U_01339,2025-09-08,Grocery,61.02
U_01339,2025-09-19,Grocery,57.65
U_01339,2025-11-11,Grocery,59.22
U_01339,2025-12-21,Grocery,41.0
U_01342,2025-10-13,Fashion,78.56
U_01342,2025-11-16,Sports,131.35
U_01342,2025-11-23,Fashion,24.58
U_01343,2025-09-08,Beauty,41.49
U_01343,2025-10-16,Beauty,93.06
U_01343,2025-12-21,Beauty,34.09
U_01344,2025-08-05,Books,22.08
U_01344,2025-08-10,Books,40.45
U_01344,2025-08-17,Books,46.17
U_01344,2025-08-27,Books,68.77
U_01344,2025-09-25,Books,80.18
U_01344,2025-11-02,Beauty,33.17
U_01344,2025-12-28,Sports,36.4
U_01345,2025-07-13,Beauty,11.39
U_01346,2025-07-06,Beauty,19.72
U_01346,2025-08-04,Beauty,20.8
U_01346,2025-10-06,Beauty,41.26
U_01346,2025-10-19,Beauty,19.5
U_01346,2025-12-12,Beauty,30.77
U_01347,2025-07-07,Fashion,79.8
U_01348,2025-08-06,Fashion,58.88
U_01348,2025-08-21,Fashion,19.85
U_01348,2025-09-01,Books,87.2
U_01348,2025-10-06,Fashion,68.36
U_01348,2025-12-23,Beauty,15.86
U_01349,2025-07-07,Toys,89.36
U_01350,2025-09-03,Grocery,16.34
U_01350,2025-11-03,Fashion,13.65
U_01351,2025-07-20,Grocery,22.73
U_01351,2025-09-13,Grocery,21.53
U_01352,2025-09-29,Toys,28.88
U_01355,2025-11-05,Toys,20.27
U_01357,2025-07-07,Fashion,28.84
U_01357,2025-07-27,Fashion,124.39
U_01358,2025-11-04,Electronics,23.0
U_01359,2025-07-17,Grocery,125.89
U_01359,2025-07-28,Grocery,41.08
U_01359,2025-07-31,Electronics,92.07
U_01359,2025-11-07,Beauty,42.02
U_01359,2025-11-08,Grocery,166.88
U_01359,2025-11-24,Grocery,148.65
U_01359,2025-12-04,Grocery,78.06
U_01360,2025-11-20,Electronics,39.96
U_01362,2025-07-21,Electronics,35.06
U_01362,2025-07-26,Electronics,35.63
U_01362,2025-08-07,Electronics,80.31
U_01362,2025-08-15,Electronics,50.25
U_01362,2025-09-23,Beauty,22.1
U_01364,2025-09-06,Toys,64.53
U_01364,2025-09-30,Home,129.89
U_01364,2025-12-15,Home,71.24
U_01370,2025-08-01,Toys,38.26
U_01370,2025-08-28,Books,14.02
U_01370,2025-08-30,Home,42.57
U_01370,2025-09-09,Beauty,20.52
U_01371,2025-08-14,Fashion,38.9
U_01371,2025-09-19,Fashion,28.99
U_01372,2025-07-12,Grocery,41.07
U_01373,2025-08-20,Books,22.84
U_01374,2025-09-14,Beauty,63.86
U_01375,2025-09-03,Books,37.07
U_01375,2025-09-13,Books,92.21
U_01375,2025-09-26,Books,46.37
U_01375,2025-09-27,Books,11.57
U_01375,2025-10-01,Books,305.28
U_01375,2025-10-11,Beauty,49.82
U_01375,2025-10-25,Books,35.97
U_01375,2025-11-16,Books,49.33
