account_id,in_degree,out_degree,degree_ratio,pagerank,betweenness,clustering_coeff,total_sent,total_received,n_txn_sent,n_txn_received,unique_receivers,unique_senders,avg_sent_amount,std_sent_amount,round_amount_ratio,max_hourly_velocity,device_diversity,is_smurf_related,role
ACC_01541,8,6,0.7777777777777778,0.0006424719047402291,0.0010970212765957447,0.03296703296703297,9301.03,10632.8,20,20,6,8,465.05150000000003,300.575923297347,0.05,2,20,False,normal
ACC_00737,9,5,0.6,0.0007570423055863281,0.0003395744680851064,0.0,14509.880000000001,13089.09,24,28,5,9,604.5783333333334,421.0721430459101,0.0,1,23,False,normal
ACC_01009,8,8,1.0,0.0010219172345949025,0.0005404255319148936,0.025,11853.88,18871.510000000002,24,34,8,8,493.91166666666663,388.335623058498,0.0,1,24,False,normal
ACC_00242,9,8,0.9,0.0009911912460221681,0.0002890888159297318,0.007352941176470588,13792.3,23217.579999999998,25,51,8,9,551.692,341.43303047596316,0.0,1,22,False,normal
ACC_01322,11,8,0.75,0.0007787463564296018,0.001585531914893617,0.011695906432748537,10190.91,22396.21,23,42,8,11,443.0830434782609,282.31118672381206,0.0,1,23,False,normal
ACC_00997,9,13,1.4,0.0005366464219464255,0.011892765957446809,0.008658008658008658,15210.43,22507.86,28,42,13,9,543.2296428571428,462.4970752698886,0.0,1,27,False,normal
ACC_00979,12,7,0.6153846153846154,0.00045422257027924386,0.004151489361702128,0.005847953216374269,12051.4,13092.98,25,28,7,12,482.056,330.3860259983767,0.0,1,24,False,normal
ACC_00554,4,4,1.0,0.00020917728829989902,0.0011693617021276597,0.03571428571428571,13853.63,3604.2799999999997,23,4,4,4,602.3317391304347,329.9384016842066,0.0,1,23,False,normal
ACC_00445,7,8,1.125,0.0003813212429102147,0.0030093617021276597,0.02857142857142857,10178.75,11495.49,24,23,8,7,424.1145833333333,242.86745898658688,0.0,1,23,False,normal
ACC_01589,6,7,1.1428571428571428,0.0003374103079424019,5.8841086428175504e-05,0.0,15248.42,11265.02,23,25,7,6,662.9747826086957,497.91173304904663,0.0,1,23,False,normal
ACC_00663,7,9,1.25,0.00025702535150247705,0.0032161702127659576,0.008333333333333333,9413.47,12791.79,21,28,9,7,448.26047619047614,251.10161820418818,0.0,1,20,False,normal
ACC_00834,11,10,0.9166666666666666,0.000790332874484955,0.005749787234042554,0.014285714285714285,14956.869999999999,23742.6,34,43,10,11,439.90794117647056,379.32745766429434,0.0,1,32,False,normal
ACC_00720,7,6,0.875,0.00042586938166594705,0.0009917707755937408,0.0,13105.05,12689.02,20,25,6,7,655.2524999999999,283.45859322371655,0.0,1,20,False,normal
ACC_01934,3,6,1.75,0.00013554193939872313,0.001741276595744681,0.0,11523.77,1743.7599999999998,25,3,6,3,460.9508,407.9519632048198,0.0,1,25,False,normal
ACC_01696,4,6,1.4,0.00042279966276672064,0.0,0.0,7022.45,10211.960000000001,19,19,6,4,369.60263157894735,191.64150564826633,0.05263157894736842,1,18,False,normal
ACC_00865,7,4,0.625,0.0004309297652133189,0.0009097872340425533,0.0,10744.77,10856.32,24,23,4,7,447.69875,208.99552015819776,0.0,2,24,False,normal
ACC_01993,10,5,0.5454545454545454,0.001355668985323476,0.002063829787234043,0.01904761904761905,12022.28,21877.18,22,47,5,10,546.4672727272728,452.92455655999146,0.0,1,22,False,normal
ACC_00701,5,5,1.0,0.0002509365858103835,0.0006468085106382979,0.0,11149.69,10478.26,20,25,5,5,557.4845,390.13902756075635,0.0,1,20,False,normal
ACC_00361,6,10,1.5714285714285714,0.0004889793592256162,0.001323404255319149,0.008333333333333333,10036.71,15632.61,21,29,10,6,477.9385714285714,284.03313416370486,0.0,1,20,False,normal
ACC_01359,6,5,0.8571428571428571,0.00025055285904663745,0.00023365880697565346,0.0,7977.91,4653.12,21,10,5,6,379.9004761904762,212.11993038081522,0.047619047619047616,1,21,False,normal
ACC_01846,9,12,1.3,0.0006226653898419408,0.0037548936170212766,0.004761904761904762,13530.19,19277.079999999998,26,40,12,9,520.3919230769231,309.60982713110684,0.0,1,26,False,normal
ACC_01461,13,6,0.5,0.0007992628347064613,0.0003446808510638298,0.011695906432748537,9478.5,19578.31,26,37,6,13,364.5576923076923,219.39756553449163,0.038461538461538464,1,26,False,normal
ACC_00418,8,8,1.0,0.00041280511620748377,0.0005506382978723405,0.0,13043.28,8892.09,21,17,8,8,621.1085714285715,275.7139170278808,0.0,1,21,False,normal
ACC_00163,6,10,1.5714285714285714,0.00020504864055099996,0.0023617021276595746,0.008333333333333333,21005.239999999998,6311.2,28,11,10,6,750.1871428571428,443.77312680356823,0.03571428571428571,1,28,False,normal
ACC_01200,8,6,0.7777777777777778,0.0003726422102637401,0.0003914893617021277,0.0,14978.06,17495.25,30,35,6,8,499.26866666666666,322.9408316974973,0.06666666666666667,1,30,False,normal
ACC_00466,8,10,1.2222222222222223,0.00021557993763502583,0.005293617021276596,0.0,10652.41,8153.21,21,17,10,8,507.257619047619,340.2726060661475,0.0,1,20,False,normal
ACC_00932,7,7,1.0,0.00042221818689167355,0.00039227390952117,0.0,12258.68,12993.76,25,26,7,7,490.3472,292.3235337846294,0.04,1,25,False,normal
ACC_00940,12,7,0.6153846153846154,0.0007084062594316141,0.006193191489361702,0.011695906432748537,6924.78,22080.76,17,42,7,12,407.34,282.23408770469234,0.0,1,17,False,normal
ACC_01117,9,8,0.9,0.00041189043803406533,0.003319148936170213,0.014705882352941176,15038.24,11433.7,29,26,8,9,518.56,363.2080783694894,0.0,2,29,False,normal
ACC_00681,7,8,1.125,0.00019831844207751731,0.0013158231356329682,0.009523809523809525,10971.31,4021.2400000000002,23,9,8,7,477.01347826086953,313.56957978919127,0.043478260869565216,1,23,False,normal
ACC_00658,8,8,1.0,0.000343018607997526,0.0006753933398712319,0.0,13075.98,9166.86,26,15,8,8,502.9223076923077,363.1128887969436,0.0,2,26,False,normal
ACC_00522,8,8,1.0,0.000527568710608338,0.0015727659574468085,0.008333333333333333,9949.64,20730.79,24,36,8,8,414.5683333333333,311.52949214378134,0.0,1,24,False,normal
ACC_01224,8,7,0.8888888888888888,0.00019221325681308122,0.0012953191489361703,0.0,9273.02,3741.8,20,9,7,8,463.651,306.62685574180426,0.0,1,20,False,normal
ACC_00134,4,8,1.8,0.00013771182096902884,0.003230290367969983,0.030303030303030304,8843.72,2813.09,21,8,8,4,421.1295238095238,317.180971410269,0.047619047619047616,1,21,False,normal
ACC_01912,7,5,0.75,0.0005533973884344442,0.00016680851063829787,0.0,15983.38,14553.76,25,25,5,7,639.3352,463.2002034228828,0.0,1,25,False,normal
ACC_00829,6,6,1.0,0.00047934806641504007,0.0013217021276595744,0.015151515151515152,5847.18,16351.78,17,30,6,6,343.9517647058824,203.25407841035116,0.0,1,17,False,normal
ACC_01554,10,4,0.45454545454545453,0.0004591346444158281,0.0002950582015094018,0.03296703296703297,16882.93,14737.02,37,26,4,10,456.2954054054054,264.12457731569054,0.0,1,36,False,normal
ACC_00216,5,7,1.3333333333333333,0.0006130181287431357,0.0014791489361702128,0.0,12251.19,17360.47,26,45,7,5,471.1996153846154,243.60646844418181,0.0,1,25,False,normal
ACC_01052,10,11,1.0909090909090908,0.0009217685784216009,0.0008817021276595745,0.009523809523809525,10959.34,16190.59,21,31,11,10,521.8733333333333,298.8244198745031,0.047619047619047616,2,21,False,normal
ACC_01453,12,4,0.38461538461538464,0.0008813010831623784,5.787234042553192e-05,0.0,5544.56,27505.61,15,51,4,12,369.63733333333334,255.81032974973212,0.0,1,15,False,normal
ACC_01327,8,7,0.8888888888888888,0.0002219993770713362,0.0013182978723404255,0.009523809523809525,22313.2,10926.82,39,23,7,8,572.1333333333333,523.9962958001522,0.05128205128205128,1,39,False,normal
ACC_01813,8,6,0.7777777777777778,0.0006351617362217377,0.0017055319148936172,0.03296703296703297,12183.77,19847.0,27,41,6,8,451.25074074074075,256.6486183470119,0.0,1,27,False,normal
ACC_01402,11,8,0.75,0.0003517833177830963,0.006334370869398372,0.005847953216374269,13261.18,10547.65,26,32,8,11,510.04538461538465,287.943724518952,0.0,1,26,False,normal
ACC_00625,4,4,1.0,0.00018580378428829849,1.1086001790815675e-05,0.0,9838.28,5250.8099999999995,17,8,4,4,578.7223529411765,267.7086213481322,0.0,2,15,False,normal
ACC_01237,13,8,0.6428571428571429,0.0005489349009672342,0.0051353771372532305,0.014285714285714285,11474.98,16946.33,21,38,8,13,546.427619047619,313.936259388825,0.0,1,21,False,normal
ACC_00183,6,11,1.7142857142857142,0.0006738153991614343,0.00030127659574468086,0.007352941176470588,14206.11,15588.550000000001,34,31,11,6,417.8267647058824,334.8814452791405,0.0,1,33,False,normal
ACC_01521,8,5,0.6666666666666666,0.0004606061712861909,7.659574468085106e-05,0.0,10874.07,14013.6,18,30,5,8,604.115,366.26273651012104,0.0,1,18,False,normal
ACC_01785,10,4,0.45454545454545453,0.0007326905094340666,0.00038127659574468085,0.01098901098901099,10472.05,18194.98,23,37,4,10,455.3065217391304,321.4524193493239,0.0,1,23,False,normal
ACC_01360,6,6,1.0,0.0002266493185945153,0.00020807572591992498,0.0,11988.02,10562.380000000001,25,22,6,6,479.5208,300.76431058942705,0.0,1,23,False,normal
ACC_01725,8,8,1.0,0.0003849297632394333,0.007645957446808511,0.016666666666666666,13165.53,12704.87,27,26,8,8,487.6122222222223,395.7822410729389,0.0,1,27,False,normal
ACC_01686,12,14,1.1538461538461537,0.0005897736210059044,0.009971432226154438,0.006153846153846154,16715.19,19399.48,33,31,14,12,506.5209090909091,381.7016419384684,0.030303030303030304,1,32,False,normal
ACC_01603,7,6,0.875,0.0004737942662870282,0.00010638297872340425,0.01282051282051282,10682.51,14546.1,19,30,6,7,562.2373684210527,376.2747550341683,0.0,1,19,False,normal
ACC_01854,8,10,1.2222222222222223,0.00028368479100621027,0.0017170212765957448,0.013071895424836602,15883.439999999999,6320.76,31,15,10,8,512.3690322580645,341.6670874048288,0.0,1,31,False,normal
ACC_01557,11,5,0.5,0.0005788227590965397,0.0005991489361702128,0.0,15916.43,14261.68,30,27,5,11,530.5476666666667,328.33363300663143,0.0,1,30,False,normal
ACC_00957,7,3,0.5,0.0003185273476620754,2.723404255319149e-05,0.0,14630.25,5825.8,23,12,3,7,636.0978260869565,337.1320657864258,0.0,1,23,False,normal
ACC_00944,10,10,1.0,0.00036440690634700787,0.004486419647806251,0.010526315789473684,19416.56,17214.920000000002,30,37,10,10,647.2186666666668,469.24457778164174,0.0,1,29,False,normal
ACC_00947,11,9,0.8333333333333334,0.0006651859354426829,0.00010744894043405961,0.015789473684210527,16360.89,16256.73,25,35,9,11,654.4356,418.5095353959493,0.0,1,25,False,normal
ACC_01435,11,7,0.6666666666666666,0.0007867955796819563,0.007578723404255319,0.0,11182.43,29038.68,23,54,7,11,486.1926086956522,269.4652800238649,0.043478260869565216,1,23,False,normal
ACC_00032,8,6,0.7777777777777778,0.0005294771421512847,0.00020425531914893618,0.01098901098901099,6224.32,13789.02,19,30,6,8,327.5957894736842,236.01382151889584,0.0,1,18,False,normal
ACC_00397,7,11,1.5,0.00021944990001522858,0.0013225531914893617,0.006535947712418301,12567.369999999999,5138.389999999999,26,15,11,7,483.3603846153846,323.07388798825286,0.0,1,24,False,normal
ACC_00527,10,3,0.36363636363636365,0.0005183486852204764,0.0013738114526926195,0.0,12816.9,17495.170000000002,28,35,3,10,457.74642857142857,312.60211156859265,0.0,1,26,False,normal
ACC_01159,7,10,1.375,0.00044641820188342433,0.005225531914893617,0.007352941176470588,10568.210000000001,11158.53,21,24,10,7,503.2480952380953,431.09173973319247,0.0,1,20,False,normal
ACC_00613,11,5,0.5,0.0008090523496661766,0.0004297872340425532,0.0,11091.91,22548.98,21,45,5,11,528.1861904761905,462.77791426856345,0.047619047619047616,1,21,False,normal
ACC_00268,11,8,0.75,0.0008785140543115236,0.00018638297872340426,0.011695906432748537,9547.07,23086.59,16,41,8,11,596.691875,431.90835079090175,0.0,1,16,False,normal
ACC_00313,6,2,0.42857142857142855,0.00048811233326620735,0.0,0.0,12669.37,12788.36,21,22,2,6,603.3033333333334,412.8869261714802,0.0,1,21,False,normal
ACC_00812,7,10,1.375,0.0006423934655986078,0.0017115081226282353,0.014705882352941176,17866.45,20368.12,30,44,10,7,595.5483333333334,351.94403681388127,0.03333333333333333,1,29,False,normal
ACC_01403,13,9,0.7142857142857143,0.0009080875894669756,0.003404255319148936,0.012987012987012988,15255.65,23788.579999999998,30,43,9,13,508.52166666666665,394.27648291507955,0.0,1,29,False,normal
ACC_00182,12,7,0.6153846153846154,0.0005534307932338186,0.002191489361702128,0.011695906432748537,7791.14,16701.23,17,32,7,12,458.3023529411765,328.4930165834848,0.058823529411764705,1,17,False,normal
ACC_01907,15,8,0.5625,0.0012326612282510569,0.0030297872340425535,0.011857707509881422,13286.77,24203.03,29,47,8,15,458.1644827586207,284.27257354249446,0.0,1,28,False,normal
ACC_01804,8,10,1.2222222222222223,0.0003739159781514973,0.0037480851063829788,0.006535947712418301,15803.5,10812.04,29,24,10,8,544.948275862069,428.80218095684836,0.0,1,29,False,normal
ACC_00236,5,10,1.8333333333333333,0.0002683442317679995,0.004536170212765958,0.0,18919.26,6087.45,41,13,10,5,461.4453658536585,321.96423471480153,0.0,1,41,False,normal
ACC_00053,6,10,1.5714285714285714,0.0003681240541502169,0.0004118876049972285,0.008333333333333333,14010.09,10533.9,30,25,10,6,467.003,308.636613960328,0.03333333333333333,1,28,False,normal
ACC_01982,7,8,1.125,0.000350772823405849,0.0017446808510638298,0.0,10739.64,10289.11,26,22,8,7,413.0630769230769,314.47527187706487,0.038461538461538464,1,25,False,normal
ACC_01964,10,5,0.5454545454545454,0.0005797326808100274,7.063829787234042e-05,0.0,10344.3,14779.01,18,27,5,10,574.6833333333333,408.005964042338,0.05555555555555555,2,17,False,normal
ACC_01840,6,5,0.8571428571428571,0.0005144554397901642,0.00039574468085106385,0.01818181818181818,13135.45,13123.82,21,21,5,6,625.4976190476191,430.37941884928415,0.047619047619047616,1,21,False,normal
ACC_01779,10,7,0.7272727272727273,0.0010031699855558042,0.0008034042553191489,0.0,8602.26,25019.78,22,48,7,10,391.01181818181817,303.07769006573943,0.0,1,22,False,normal
ACC_00363,5,6,1.1666666666666667,0.0004162158270452602,0.0006817021276595745,0.0,15239.01,6435.02,29,14,6,5,525.4831034482759,301.1459650485535,0.0,1,29,False,normal
ACC_00991,7,4,0.625,0.0003868277592904621,0.00241930669850339,0.01818181818181818,10248.26,10805.68,22,26,4,7,465.83,270.84580670470757,0.0,1,21,False,normal
ACC_01412,5,6,1.1666666666666667,0.00016342586256398034,0.0004323404255319149,0.0,9705.54,4695.49,22,11,6,5,441.1609090909091,246.53061111793363,0.0,1,22,False,normal
ACC_00560,12,12,1.0,0.001116520680614871,0.004266382978723404,0.007246376811594203,18970.3,28416.9,29,57,12,12,654.1482758620689,426.81069481403046,0.0,1,28,False,normal
ACC_01873,5,7,1.3333333333333333,0.0002713126201726206,0.00048085106382978723,0.0,18676.98,5924.72,35,11,7,5,533.628,316.54706986481494,0.02857142857142857,2,34,False,normal
ACC_01951,4,10,2.2,0.00041883692701414135,0.002097872340425532,0.02197802197802198,12645.08,13529.39,23,28,10,4,549.7860869565218,332.73242171640686,0.043478260869565216,1,23,False,normal
ACC_00285,3,10,2.75,0.00045799009144731345,0.0022248752824798536,0.0,10656.98,11966.56,24,19,10,3,444.0408333333333,332.2666013769361,0.0,1,24,False,normal
ACC_01984,7,9,1.25,0.00036188593993926726,0.0019319148936170214,0.0,13166.25,8575.34,29,17,9,7,454.0086206896552,296.2093919694085,0.034482758620689655,1,29,False,normal
ACC_01260,9,6,0.7,0.0006624760494372109,0.0002621276595744681,0.009523809523809525,14250.35,20022.65,28,33,6,9,508.94107142857143,308.6738733300687,0.0,1,28,False,normal
ACC_01781,6,2,0.42857142857142855,0.0006438611749944414,0.0,0.03571428571428571,10837.65,15803.77,24,28,2,6,451.56874999999997,290.7846304070734,0.0,1,24,False,normal
ACC_01298,14,10,0.7333333333333333,0.0004715371135625195,0.007716595744680851,0.007246376811594203,17467.17,15824.56,34,32,10,14,513.740294117647,343.8971998043081,0.029411764705882353,1,33,False,normal
ACC_00323,9,18,1.9,0.0004179417699359108,0.007622127659574468,0.002849002849002849,11455.85,11871.43,32,21,18,9,357.9953125,271.3811034853596,0.0,1,32,False,normal
ACC_01485,9,8,0.9,0.0006164823782029292,0.001141276595744681,0.0,9257.77,16293.94,18,35,8,9,514.3205555555555,406.0574690342449,0.0,1,18,False,normal
ACC_00713,4,6,1.4,0.0003741026098802134,0.0002697872340425532,0.0,9610.02,8793.06,21,14,6,4,457.62,345.816667628962,0.0,1,21,False,normal
ACC_01198,13,10,0.7857142857142857,0.0009920192848594809,0.002793191489361702,0.0,16315.7,22276.8,32,44,10,13,509.865625,265.6910924476927,0.03125,1,32,False,normal
ACC_00759,8,11,1.3333333333333333,0.00033335965610454556,0.002697872340425532,0.011695906432748537,16171.7,8082.55,29,18,11,8,557.6448275862069,356.79671059322817,0.034482758620689655,2,29,False,normal
ACC_01014,9,9,1.0,0.0005419116589177096,0.004390638297872341,0.006535947712418301,14231.49,19359.55,25,43,9,9,569.2596,456.2964094887591,0.0,1,25,False,normal
ACC_00514,7,4,0.625,0.0002450893748510286,0.00018042553191489362,0.0,11060.89,5593.56,20,15,4,7,553.0445,334.0250928405009,0.0,1,20,False,normal
ACC_00521,8,9,1.1111111111111112,0.0003468612256636424,0.006516010744894044,0.014705882352941176,16770.57,8539.89,29,17,9,8,578.2955172413793,431.5038340053655,0.034482758620689655,2,28,False,normal
ACC_01962,7,6,0.875,0.00044939985960562524,0.0003795744680851064,0.0,12873.06,13360.26,28,27,6,7,459.7521428571428,367.59756791357967,0.0,2,28,False,normal
ACC_00171,12,12,1.0,0.000658164656521593,0.0038212595403573106,0.0036231884057971015,16098.26,19141.9,32,33,12,12,503.070625,348.6673617567831,0.0,1,28,False,normal
ACC_00602,8,8,1.0,0.0004863032895888048,0.0004987234042553192,0.0,13438.38,14735.85,28,36,8,8,479.9421428571428,407.42568611508676,0.0,1,28,False,normal
ACC_01675,8,6,0.7777777777777778,0.00023606237233694021,0.0001846808510638298,0.01098901098901099,15197.05,5903.39,26,12,6,8,584.501923076923,416.13856042447424,0.0,1,26,False,normal
ACC_01905,8,8,1.0,0.0006116868503313035,0.0002272340425531915,0.0,11893.73,19275.38,26,33,8,8,457.45115384615383,340.31746175977423,0.038461538461538464,1,26,False,normal
ACC_00730,10,5,0.5454545454545454,0.0006099327349713209,0.003813617021276596,0.009523809523809525,8914.55,16036.82,19,29,5,10,469.1868421052631,320.0335324801073,0.0,1,19,False,normal
ACC_00170,14,6,0.4666666666666667,0.0007405101137119896,0.00034297872340425536,0.005263157894736842,10227.77,23340.71,18,40,6,14,568.2094444444444,355.12315914129954,0.0,1,18,False,normal
ACC_01346,10,11,1.0909090909090908,0.0006877361744625352,0.005917366648189998,0.0,12398.56,16116.1,22,35,11,10,563.570909090909,445.9222713701302,0.045454545454545456,1,22,False,normal
ACC_01042,7,9,1.25,0.0004000902000174762,0.0022504583635355817,0.008333333333333333,13821.73,7838.6,30,10,9,7,460.72433333333333,249.22076637174425,0.0,1,29,False,normal
ACC_00484,6,5,0.8571428571428571,0.0004047677037065251,0.0003319148936170213,0.01818181818181818,12718.65,12683.85,24,19,5,6,529.94375,363.78292318135215,0.041666666666666664,1,24,False,normal
ACC_01872,5,9,1.6666666666666667,0.0001689350307252887,0.005103824670617832,0.0,14306.64,4194.11,29,12,9,5,493.33241379310346,340.7727286063582,0.0,1,28,False,normal
ACC_00948,5,7,1.3333333333333333,0.00018048445668402164,0.0003702127659574468,0.0,10779.32,6692.2300000000005,23,18,7,5,468.6660869565217,389.4587911067816,0.043478260869565216,1,22,False,normal
ACC_00294,10,7,0.7272727272727273,0.00048419630433522146,0.00032851063829787236,0.007352941176470588,11517.29,16886.43,24,37,7,10,479.88708333333335,296.3289678055259,0.0,2,24,False,normal
ACC_01501,7,5,0.75,0.0007169521080766725,0.0005140425531914894,0.0,12829.17,17524.37,28,35,5,7,458.1846428571429,324.447613079833,0.0,1,28,False,normal
ACC_00259,6,8,1.2857142857142858,0.00029433354015202806,0.0003914893617021277,0.0,9797.53,7270.62,20,11,8,6,489.8765,326.45072071528085,0.0,1,20,False,normal
ACC_00556,6,9,1.4285714285714286,0.0003861079772591732,0.0015412765957446809,0.0,15796.87,6560.54,30,13,9,6,526.5623333333334,507.67430605202225,0.0,1,30,False,normal
ACC_01434,11,7,0.6666666666666666,0.0005464727098827896,0.0001821276595744681,0.006535947712418301,16501.5,16391.73,31,32,7,11,532.3064516129032,405.9196504773523,0.0,1,30,False,normal
ACC_01571,17,4,0.2777777777777778,0.0009638706180851735,0.0008646808510638298,0.009523809523809525,10722.289999999999,23753.44,18,36,4,17,595.6827777777777,320.2980048018803,0.0,1,18,False,normal
ACC_00771,6,9,1.4285714285714286,0.00028503221946568993,0.00015605679443994372,0.01904761904761905,10174.66,10555.27,23,22,9,6,442.37652173913045,231.73209931079498,0.0,1,23,False,normal
ACC_01123,11,9,0.8333333333333334,0.0008276234515281326,0.010750638297872341,0.0,10865.81,21411.09,25,44,9,11,434.63239999999996,298.05897102866516,0.0,1,25,False,normal
ACC_01923,12,6,0.5384615384615384,0.0006918481164552457,0.0013046808510638298,0.0,16851.98,23936.16,31,51,6,12,543.6122580645161,603.2973086890061,0.0,1,31,False,normal
ACC_00220,10,8,0.8181818181818182,0.0006881252285388652,0.0005568583976463566,0.013071895424836602,9675.529999999999,22457.98,22,43,8,10,439.79681818181814,291.6070119737368,0.0,1,21,False,normal
ACC_01740,7,6,0.875,0.00044673056929005694,0.0015795744680851065,0.01282051282051282,13919.34,8489.67,21,17,6,7,662.8257142857143,469.4949305537967,0.0,1,21,False,normal
ACC_01595,6,6,1.0,0.0004350714701910172,0.0001821276595744681,0.015151515151515152,10492.8,11531.88,23,28,6,6,456.2086956521739,260.3656860387005,0.043478260869565216,1,22,False,normal
ACC_00912,13,6,0.5,0.0010235198479373148,0.0020440881763527053,0.017543859649122806,11826.67,25291.6,26,42,6,13,454.87192307692305,333.29455616339413,0.0,2,26,False,normal
ACC_00627,6,10,1.5714285714285714,0.0003106093231215243,0.0002578723404255319,0.025,18954.96,7711.99,36,14,10,6,526.5266666666666,382.3256085814065,0.0,1,34,False,normal
ACC_01946,7,10,1.375,0.00041804626002329287,0.004468936170212766,0.022058823529411766,14386.22,15950.14,27,31,10,7,532.822962962963,309.02933188907207,0.037037037037037035,1,27,False,normal
ACC_01778,8,10,1.2222222222222223,0.00026017721666702406,0.003217872340425532,0.0,19215.65,6897.66,31,17,10,8,619.8596774193549,398.6215490201525,0.0,2,31,False,normal
ACC_01880,7,8,1.125,0.00021958310175385735,0.0022689361702127662,0.0,13374.42,7105.78,29,19,8,7,461.18689655172415,380.02169066010885,0.034482758620689655,1,28,False,normal
ACC_01250,11,10,0.9166666666666666,0.0005746671147699821,0.006953191489361702,0.0,9904.03,19439.170000000002,26,39,10,11,380.9242307692308,316.54398394122836,0.0,1,26,False,normal
ACC_01822,16,7,0.47058823529411764,0.0006113264123950511,0.015880851063829787,0.0,16478.54,21705.36,28,41,7,16,588.5192857142857,354.1202334207824,0.0,1,28,False,normal
ACC_00787,7,7,1.0,0.00074449704520704,0.000588936170212766,0.0,11981.55,17782.9,22,39,7,7,544.6159090909091,363.7899217648912,0.045454545454545456,1,22,False,normal
ACC_01206,4,6,1.4,0.00017034052093496465,0.00020510638297872343,0.0,13335.119999999999,4315.47,29,14,6,4,459.831724137931,354.9425087055746,0.034482758620689655,1,29,False,normal
ACC_01917,7,4,0.625,0.0005332944842186326,6.808510638297873e-05,0.01818181818181818,7398.110000000001,22289.02,14,38,4,7,528.4364285714286,304.3781674321282,0.0,1,14,False,normal
ACC_01664,12,6,0.5384615384615384,0.0005533114881938506,0.004845957446808511,0.0,10934.53,16408.68,26,37,6,12,420.55884615384616,267.81536459773065,0.038461538461538464,1,26,False,normal
ACC_01284,7,5,0.75,0.0010436211127504754,3.914893617021277e-05,0.045454545454545456,11139.88,23096.93,22,41,5,7,506.3581818181818,480.1140937481261,0.0,1,22,False,normal
ACC_01588,11,10,0.9166666666666666,0.00045066501660464767,0.014162793672451286,0.0,13536.69,10942.45,31,30,10,11,436.6674193548387,287.96891635461566,0.0,2,31,False,normal
ACC_00543,5,7,1.3333333333333333,0.0002935391865381778,0.0003097872340425532,0.0,12357.0,8692.18,29,15,7,5,426.1034482758621,219.33460734809242,0.0,1,28,False,normal
ACC_01622,12,7,0.6153846153846154,0.0009999894294865023,0.0016425531914893618,0.005847953216374269,8729.4,28686.96,19,55,7,12,459.4421052631579,343.11664460709676,0.0,1,19,False,normal
ACC_00274,8,6,0.7777777777777778,0.0006013043679391801,0.0003148936170212766,0.02197802197802198,11460.15,16543.5,26,32,6,8,440.775,256.30576579156383,0.0,1,26,False,normal
ACC_01731,8,5,0.6666666666666666,0.0002996081991957321,0.0012621276595744682,0.0,14698.68,8064.62,27,16,5,8,544.3955555555556,325.0178539869101,0.0,1,27,False,normal
ACC_01809,9,9,1.0,0.00041961196442427283,0.011387234042553191,0.0,11803.56,8097.22,28,20,9,9,421.55571428571426,269.6989461991878,0.0,1,28,False,normal
ACC_00664,8,13,1.5555555555555556,0.0005688600418841127,0.0036919148936170212,0.004761904761904762,12531.59,16793.64,28,36,13,8,447.5567857142857,267.5580931042491,0.03571428571428571,1,28,False,normal
ACC_01317,5,6,1.1666666666666667,0.00047424120157483514,0.0003104080501428389,0.0,12740.48,9959.4,21,24,6,5,606.6895238095237,407.7222177840715,0.0,1,21,False,normal
ACC_01516,5,7,1.3333333333333333,0.00017857109118929454,0.0015761702127659574,0.0,12975.07,4233.57,32,9,7,5,405.4709375,288.0967573057019,0.03125,1,32,False,normal
ACC_00767,9,7,0.8,0.0006129054179835112,0.005071489361702128,0.0,14405.85,19126.63,30,43,7,9,480.195,347.7715460267877,0.03333333333333333,1,30,False,normal
ACC_01193,11,9,0.8333333333333334,0.00039597531954735734,0.0035625531914893617,0.005263157894736842,13189.92,14125.45,26,30,9,11,507.3046153846154,320.4555744964443,0.0,1,26,False,normal
ACC_01843,10,5,0.5454545454545454,0.0006847775854888385,0.001098366946659276,0.009523809523809525,14705.65,23543.3,29,50,5,10,507.0913793103448,354.85137222428506,0.0,1,29,False,normal
ACC_01394,10,5,0.5454545454545454,0.00033861537250228803,0.003821276595744681,0.0,14656.59,7858.7,29,15,5,10,505.3996551724138,346.57580320578353,0.0,1,29,False,normal
ACC_01506,11,5,0.5,0.0009031436805490464,6.808510638297873e-05,0.008333333333333333,11869.82,17988.85,22,36,5,11,539.5372727272727,369.25604448973854,0.045454545454545456,1,22,False,normal
ACC_01794,7,10,1.375,0.0005629013096088929,0.0018161702127659576,0.007352941176470588,14823.6,12594.25,30,25,10,7,494.12,341.16380883978445,0.03333333333333333,2,30,False,normal
ACC_00022,10,11,1.0909090909090908,0.00044144873251849605,0.003290212765957447,0.009523809523809525,8481.41,15173.43,23,30,11,10,368.75695652173914,230.96521659479342,0.0,1,23,False,normal
ACC_00188,10,7,0.7272727272727273,0.0006082421405032778,0.0017293617021276596,0.0,13040.6,12255.630000000001,27,31,7,10,482.9851851851852,271.6788006985507,0.037037037037037035,2,27,False,normal
ACC_00725,2,8,3.0,0.00019278017604149787,0.005142978723404255,0.0,15549.18,2740.21,24,7,8,2,647.8825,407.4557915657045,0.0,1,24,False,normal
ACC_00889,8,8,1.0,0.0006709532493685834,0.0029574468085106385,0.008333333333333333,13627.49,14424.18,26,31,8,8,524.1342307692307,479.9007809551726,0.0,2,24,False,normal
