user_id,plan_type,region,account_age_days,recency_days,frequency_7d,frequency_30d,monetary_30d,monetary_total,avg_session_duration,recent_avg_duration,avg_pages_viewed,login_trend_slope,n_orders_total,avg_order_value,top_category,churn_label,ltv_12m,plan_type_enc,region_enc,top_category_enc,churn_score,predicted_ltv_12m,recommended_categories,ltv_percentile,system_action,action_message
U_01921,Free,West,-78,8,0,3,0.0,99.25,9.275555555555556,9.795,20.55555555555556,0.0272727272727272,2,49.625,Books,0,1207.5416666666663,1,3,1,0.014399664,1167.037,"Grocery, Books, Toys",0.8966666666666666,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01922,Free,West,-165,1,1,3,51.85,51.85,5.860769230769231,5.34,13.384615384615383,-0.006060606060606,1,51.85,Electronics,0,630.8416666666667,1,3,2,0.026671056,634.1991,"Grocery, Electronics, Fashion",0.8408333333333333,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01923,Pro,North,325,9,0,1,0.0,0.0,2.2,0.09,4.1,-0.0714285714285715,0,0.0,,1,0.0,2,1,8,0.693674,0.0005058832,"Grocery, Electronics, Fashion",0.16133333333333333,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01924,Pro,South,305,89,0,0,0.0,34.7,2.715,0.0,6.0,-0.1000000000000001,1,34.7,Home,1,41.52622950819672,2,2,5,0.8478223,39.768562,"Grocery, Electronics, Fashion",0.43433333333333335,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01925,Pro,South,287,7,0,5,38.96,277.59,7.5225,5.6933333333333325,15.958333333333334,0.0176470588235294,3,92.53,Beauty,0,353.0325783972125,2,2,0,0.015022627,357.07333,"Toys, Beauty, Home",0.7658333333333334,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01926,Free,South,280,76,0,0,0.0,0.0,3.432857142857143,0.0,8.285714285714286,4.887040499122925e-17,0,0.0,,0,0.0,1,2,8,0.83179504,0.0004833767,"Grocery, Electronics, Fashion",0.15883333333333333,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01927,Free,North,830,11,0,7,0.0,0.0,6.351363636363636,6.436666666666667,14.090909090909092,0.1043956043956044,0,0.0,,0,0.0,1,1,8,0.02924535,-0.001347056,"Grocery, Electronics, Fashion",0.03166666666666667,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01928,Free,East,-179,21,0,1,0.0,0.0,4.460625,0.0,9.9375,0.0043956043956043,0,0.0,,1,0.0,1,0,8,0.8148647,0.0018632223,"Grocery, Electronics, Fashion",0.24233333333333335,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01929,Free,South,614,12,0,2,0.0,11.99,7.093157894736841,3.98,16.31578947368421,-0.1373626373626373,1,11.99,Beauty,0,7.127605863192183,1,2,0,0.22227168,6.764612,"Beauty, Electronics, Home",0.2836666666666667,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01930,Pro,East,658,2,2,3,135.1,255.61,7.65076923076923,6.235,15.653846153846152,-0.0165118679050567,3,85.20333333333333,Books,0,141.7897416413374,2,0,1,0.010814724,147.90852,"Books, Grocery, Home",0.6346666666666667,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01931,Pro,East,743,62,0,0,0.0,102.7,2.625,0.0,5.0,-7.850462293418875e-17,1,102.7,Grocery,0,50.45154777927321,2,0,4,0.7942837,49.889774,"Grocery, Electronics, Fashion",0.46416666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01932,Pro,South,586,77,0,0,0.0,40.89,5.031666666666666,0.0,11.0,7.951207131982424e-18,1,40.89,Toys,1,25.469027303754267,2,2,7,0.69045717,26.089144,"Grocery, Electronics, Fashion",0.379,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01933,Free,North,-19,0,4,10,52.11,79.68,9.397027027027027,9.526666666666667,21.027027027027028,0.0684210526315789,3,26.56,Fashion,0,969.44,1,1,3,0.0033031378,985.9915,"Fashion, Electronics, Home",0.8843333333333333,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01934,Free,South,820,38,0,0,0.0,10.65,5.147272727272727,0.0,10.818181818181818,-0.0595238095238093,1,10.65,Electronics,0,4.7405487804878055,1,2,2,0.4772382,4.6254287,"Grocery, Electronics, Fashion",0.2773333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01935,Free,South,750,60,0,0,0.0,28.22,2.682,0.0,4.2,0.0999999999999998,1,28.22,Fashion,0,13.733733333333332,1,2,3,0.86847466,13.919995,"Grocery, Electronics, Fashion",0.32016666666666665,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01936,Free,South,107,7,0,2,0.0,17.97,4.56,1.13,8.555555555555555,0.0357142857142857,1,17.97,Electronics,0,61.29953271028037,1,2,2,0.22332308,64.60375,"Grocery, Electronics, Fashion",0.5023333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01937,Pro,West,645,2,2,7,0.0,509.69,8.814000000000002,8.245,18.8,0.0642857142857142,6,84.94833333333332,Fashion,0,288.42922480620155,2,3,3,0.0014727882,291.64584,"Fashion, Beauty, Electronics",0.739,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01938,Free,South,834,4,2,12,12.63,34.4,10.84425,12.588333333333331,24.375,0.0766233766233766,2,17.2,Beauty,0,15.05515587529976,1,2,0,0.0026190432,15.269689,"Beauty, Electronics, Home",0.32716666666666666,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01939,Free,East,214,3,3,7,65.41,65.41,8.628333333333332,8.924,19.4,0.0416666666666666,3,21.80333333333333,Books,0,111.56378504672897,1,0,1,0.0075081685,114.595146,"Books, Home, Electronics",0.5925,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01940,Enterprise,East,238,13,0,1,0.0,0.0,1.13,1.72,2.0,-7.850462293418875e-17,0,0.0,,1,0.0,0,0,8,0.8182799,0.00035449603,"Grocery, Electronics, Fashion",0.14666666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01941,Free,North,295,52,0,0,0.0,55.82000000000001,4.711538461538462,0.0,10.23076923076923,-0.0424242424242423,3,18.60666666666667,Grocery,1,69.06542372881357,1,1,4,0.6572522,67.89273,"Sports, Toys, Home",0.511,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01942,Free,North,103,22,0,1,0.0,0.0,6.204666666666666,0.0,12.6,0.0244755244755245,0,0.0,,1,0.0,1,1,8,0.7019175,0.0015934368,"Grocery, Electronics, Fashion",0.2275,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01943,Pro,East,743,65,0,0,0.0,95.4,3.69375,0.0,7.625,0.1142857142857142,1,95.4,Sports,1,46.86541049798116,2,0,6,0.7884788,47.165424,"Grocery, Electronics, Fashion",0.45616666666666666,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01944,Pro,South,-74,2,1,2,0.0,73.22,5.121333333333334,5.5600000000000005,10.2,-0.0439560439560439,2,36.61,Fashion,0,890.8433333333332,2,2,3,0.017503219,869.9625,"Grocery, Books, Toys",0.8733333333333333,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01945,Enterprise,North,88,8,0,5,251.03000000000003,1327.92,9.921851851851851,10.06,21.22222222222222,0.0257997936016511,10,132.792,Sports,0,5507.85,0,1,6,0.01578714,4302.15,"Sports, Beauty, Home",0.9736666666666667,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01946,Pro,South,804,72,0,0,0.0,23.42,6.985454545454545,0.0,14.181818181818182,-0.1785714285714284,1,23.42,Sports,0,10.63221393034826,2,2,6,0.4421279,10.578496,"Grocery, Electronics, Fashion",0.30316666666666664,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01947,Free,West,721,15,0,1,0.0,20.22,4.648,0.0,10.6,-0.0545454545454545,1,20.22,Fashion,0,10.23619972260749,1,3,3,0.4162619,10.28041,"Fashion, Electronics, Home",0.30233333333333334,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01948,Free,West,326,2,1,5,0.0,0.0,8.1755,8.985,18.75,-0.0604395604395603,0,0.0,,0,0.0,1,3,8,0.016903626,0.00049563404,"Grocery, Electronics, Fashion",0.16083333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01949,Free,South,319,10,0,5,16.2,16.2,8.016315789473685,8.209999999999999,16.736842105263158,-0.0034965034965035,1,16.2,Toys,0,18.53605015673981,1,2,7,0.061689883,18.220661,"Grocery, Electronics, Fashion",0.3423333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01950,Free,East,554,9,0,1,0.0,0.0,2.23,0.3,5.166666666666667,-0.0666666666666667,0,0.0,,1,0.0,1,0,8,0.5801623,0.00068883674,"Grocery, Electronics, Fashion",0.17633333333333334,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01951,Free,East,722,12,0,2,0.0,0.0,7.091666666666666,2.88,14.333333333333334,-0.0969696969696969,0,0.0,,0,0.0,1,0,8,0.35223648,0.0012937131,"Grocery, Electronics, Fashion",0.21066666666666667,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01952,Free,South,420,84,0,0,0.0,0.0,4.757142857142857,0.0,8.571428571428571,0.4999999999999999,0,0.0,,1,0.0,1,2,8,0.84485596,0.0005523435,"Grocery, Electronics, Fashion",0.16466666666666666,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01953,Free,West,707,19,0,2,0.0,21.18,4.031538461538462,0.0,7.615384615384615,-0.0166666666666666,1,21.18,Fashion,0,10.934512022630834,1,3,3,0.38501042,10.66454,"Grocery, Electronics, Fashion",0.304,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01954,Free,East,222,32,0,0,0.0,35.76,2.8242857142857143,0.0,6.142857142857143,0.0285714285714286,1,35.76,Toys,1,58.79459459459459,1,0,7,0.72140926,54.93207,"Grocery, Electronics, Fashion",0.4791666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01955,Free,East,-65,118,0,0,0.0,0.0,0.6,0.0,1.5,-7.850462293418875e-17,0,0.0,,0,0.0,1,0,8,0.96274126,0.00082863,"Grocery, Electronics, Fashion",0.18491666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01956,Enterprise,South,696,0,3,4,310.9,719.8400000000001,11.000645161290322,8.366666666666667,25.032258064516128,0.0367647058823529,7,102.83428571428574,Beauty,0,377.5022988505748,0,2,0,0.001699807,374.11325,"Beauty, Books, Electronics",0.7708333333333334,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01957,Free,West,242,999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,0.0,1,3,8,0.8536704,-0.0006147973,"Grocery, Electronics, Fashion",0.05391666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01958,Free,West,57,9,0,1,0.0,38.62,3.7477777777777774,0.3,8.61111111111111,-0.0175824175824176,1,38.62,Fashion,0,247.3035087719298,1,3,3,0.51488376,243.11354,"Grocery, Electronics, Fashion",0.7135,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01959,Pro,South,677,20,0,3,32.03,55.38,6.470625,0.0,14.9375,0.0419580419580419,2,27.69,Beauty,0,29.85775480059084,2,2,0,0.30096486,30.39904,"Beauty, Books, Electronics",0.398,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01960,Free,East,-28,3,2,3,0.0,67.86,9.00366666666667,10.81,19.3,-0.0140350877192983,2,33.93,Beauty,0,825.63,1,0,0,0.017491577,821.95544,"Beauty, Electronics, Books",0.8675,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01961,Free,East,-147,0,3,6,31.2,88.01,9.73,8.342500000000001,23.428571428571427,-0.0333333333333333,3,29.33666666666667,Beauty,0,1070.7883333333334,1,0,0,0.0040138355,1016.04913,"Beauty, Sports, Fashion",0.8875,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01962,Pro,West,438,44,0,0,0.0,0.0,3.1833333333333336,0.0,7.333333333333333,1.0276789547548595e-16,0,0.0,,0,0.0,2,3,8,0.79030067,0.00010399516,"Grocery, Electronics, Fashion",0.12083333333333333,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01963,Pro,South,404,15,0,2,0.0,166.49,5.864444444444444,0.0,14.72222222222222,-0.0659340659340659,3,55.49666666666667,Grocery,1,150.41794554455447,2,2,4,0.34187922,147.42824,"Sports, Grocery, Home",0.6338333333333334,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01964,Pro,North,-43,0,3,9,39.34,324.26,10.05125,10.854,22.78125,0.0637254901960784,6,54.04333333333333,Grocery,0,3945.163333333333,2,1,4,0.0012049135,3782.2744,"Grocery, Home, Books",0.9695,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01965,Free,South,292,27,0,1,0.0,26.74,6.716153846153846,0.0,14.307692307692308,0.0303030303030303,1,26.74,Sports,1,33.425,1,2,6,0.7177428,31.999813,"Grocery, Electronics, Fashion",0.4031666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01966,Pro,South,431,48,0,0,0.0,386.68,10.294285714285715,0.0,22.785714285714285,-0.0666666666666664,5,77.33599999999998,Home,1,327.4668213457076,2,2,5,0.27549776,320.57217,"Books, Sports, Home",0.7495,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01967,Free,West,-151,6,1,3,54.63,138.11,9.9168,10.07,22.32,-0.0192982456140351,7,19.73,Fashion,0,1680.3383333333336,1,3,3,0.0061168126,1663.7804,"Fashion, Grocery, Home",0.9228333333333333,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01968,Free,West,24,2,1,4,0.0,20.14,8.0896,8.95,17.08,-0.0245614035087719,1,20.14,Grocery,0,245.03666666666663,1,3,4,0.010887241,240.25906,"Grocery, Electronics, Fashion",0.711,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01969,Pro,South,492,25,0,2,125.21,125.21,4.506666666666667,0.0,9.833333333333334,0.0848484848484848,1,125.21,Fashion,0,92.8895325203252,2,2,3,0.20387502,92.58203,"Grocery, Electronics, Fashion",0.558,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01970,Enterprise,South,596,58,0,0,0.0,248.9,2.1525,0.0,4.5,-2.0083673326242144e-16,2,124.45,Grocery,1,152.43036912751677,0,2,4,0.92839193,148.21422,"Grocery, Home, Electronics",0.6351666666666667,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_01971,Free,West,495,1,1,7,0.0,0.0,9.501851851851852,10.2175,22.33333333333333,0.0112781954887217,0,0.0,,0,0.0,1,3,8,0.005806602,-0.0025961308,"Grocery, Electronics, Fashion",0.017833333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01972,Free,South,388,64,0,0,0.0,7.79,2.723333333333333,0.0,5.833333333333333,0.5999999999999999,1,7.79,Toys,1,7.328221649484536,1,2,7,0.9313403,7.218333,"Grocery, Electronics, Fashion",0.285,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01973,Free,South,-193,83,0,0,0.0,0.0,3.771666666666667,0.0,6.666666666666667,7.951207131982424e-18,0,0.0,,1,0.0,1,2,8,0.9018418,0.0014793053,"Grocery, Electronics, Fashion",0.22,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01974,Pro,South,-5,98,0,0,0.0,0.0,0.3,0.0,1.0,0.0,0,0.0,,1,0.0,2,2,8,0.9467392,0.00088286167,"Grocery, Electronics, Fashion",0.18891666666666668,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01975,Free,North,-121,4,2,5,0.0,26.37,8.42913043478261,6.265000000000001,19.47826086956522,-0.0219780219780218,1,26.37,Toys,1,320.835,1,1,7,0.37609076,331.065,"Grocery, Electronics, Fashion",0.7541666666666667,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01976,Enterprise,West,-16,12,0,5,157.07,811.2200000000001,5.503333333333333,9.6,10.666666666666666,0.0594405594405594,7,115.88857142857144,Beauty,0,7040.131324358977,0,3,0,0.039492484,7104.3394,"Beauty, Fashion, Electronics",0.9958333333333333,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01977,Free,West,-51,14,0,2,0.0,0.0,1.73125,0.0,4.25,-0.1071428571428571,0,0.0,,1,0.0,1,3,8,0.6836629,0.002095095,"Grocery, Electronics, Fashion",0.251,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01978,Pro,South,795,5,1,3,211.6,678.1,7.812857142857145,4.28,17.357142857142858,-0.0818181818181817,6,113.01666666666668,Sports,0,311.32893081761006,2,2,6,0.030292144,308.83597,"Sports, Fashion, Home",0.7461666666666666,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01979,Free,East,301,6,1,4,0.0,14.05,5.286875,1.815,9.8125,7.764956847535262e-18,1,14.05,Beauty,0,17.037375415282394,1,0,0,0.2333471,16.455044,"Grocery, Electronics, Fashion",0.3313333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01980,Free,West,-169,36,0,0,58.78,153.96,5.868461538461539,0.0,13.076923076923077,-0.0363636363636363,3,51.32,Fashion,1,1873.1800000000003,1,3,3,0.8117071,1931.6724,"Fashion, Electronics, Home",0.9321666666666667,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_01981,Pro,East,-143,41,0,0,0.0,81.75,4.446666666666666,0.0,9.11111111111111,-0.0357142857142857,3,27.25,Electronics,0,994.625,2,0,2,0.613547,1008.43274,"Toys, Sports, Home",0.8865,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_01982,Pro,North,587,85,0,0,0.0,126.16,10.295833333333334,0.0,21.0,0.1785714285714286,1,126.16,Sports,0,78.44701873935264,2,1,6,0.2737762,79.26323,"Grocery, Electronics, Fashion",0.5361666666666667,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01983,Free,South,403,122,0,0,0.0,0.0,3.335,0.0,8.5,-7.850462293418875e-17,0,0.0,,1,0.0,1,2,8,0.9661172,8.087026e-05,"Grocery, Electronics, Fashion",0.11816666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01984,Pro,North,178,4,1,10,0.0,27.17,9.605483870967742,9.695,20.29032258064516,0.0024509803921568,1,27.17,Beauty,0,55.71376404494383,2,1,0,0.0062932023,50.108406,"Beauty, Electronics, Home",0.4648333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01985,Pro,North,464,26,0,1,0.0,0.0,1.36,0.0,2.5,-2.0083673326242144e-16,0,0.0,,1,0.0,2,1,8,0.83052677,6.3755147e-06,"Grocery, Electronics, Fashion",0.10983333333333334,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01986,Enterprise,South,287,3,1,8,317.59000000000003,606.48,9.326969696969698,11.67,20.87878787878788,-0.0072239422084623,7,86.64,Toys,0,771.3073170731708,0,2,7,0.0061790687,777.9513,"Toys, Beauty, Home",0.8605,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01987,Free,East,779,8,0,1,0.0,70.11,6.219411764705883,14.56,13.941176470588236,0.0272727272727273,2,35.055,Electronics,0,32.85,1,0,2,0.028003646,32.654037,"Books, Toys, Grocery",0.406,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01988,Pro,East,391,99,0,0,0.0,239.12,3.5125,0.0,7.0,-2.0083673326242144e-16,3,79.70666666666666,Beauty,1,223.21943734015343,2,0,0,0.9170855,218.4824,"Beauty, Electronics, Books",0.6976666666666667,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_01989,Pro,North,314,1,1,4,35.64,117.83,6.378260869565218,5.6,14.0,0.0544117647058823,4,29.4575,Grocery,0,136.96799363057326,2,1,4,0.02312474,134.48975,"Grocery, Sports, Home",0.6186666666666667,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01990,Pro,North,830,84,0,0,0.0,0.0,5.3985714285714295,0.0,11.571428571428571,0.0999999999999999,0,0.0,,1,0.0,2,1,8,0.62225986,-0.0017242437,"Grocery, Electronics, Fashion",0.026166666666666668,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01991,Pro,West,704,46,0,0,0.0,269.14,4.624444444444445,0.0,9.444444444444445,6.633138920230202e-17,4,67.285,Fashion,1,139.53991477272726,2,3,3,0.7166836,143.85901,"Fashion, Electronics, Home",0.629,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_01992,Free,North,-181,25,0,2,0.0,0.0,5.616428571428571,0.0,11.928571428571429,-0.1333333333333332,0,0.0,,1,0.0,1,1,8,0.9239435,0.0020706847,"Grocery, Electronics, Fashion",0.25016666666666665,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01993,Free,East,25,48,0,0,0.0,0.0,2.7616666666666667,0.0,5.5,-0.1000000000000001,0,0.0,,1,0.0,1,0,8,0.7402204,0.002968325,"Grocery, Electronics, Fashion",0.26166666666666666,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01994,Pro,West,-146,48,0,0,0.0,62.16,0.8999999999999999,0.0,2.0,1.0276789547548595e-16,1,62.16,Grocery,0,756.28,2,3,4,0.6795983,770.28424,"Grocery, Electronics, Fashion",0.8595,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_01995,Free,South,177,32,0,0,0.0,29.14,2.81375,0.0,5.5,4.467601671878703e-17,1,29.14,Toys,1,60.0909604519774,1,2,7,0.77837455,58.625126,"Grocery, Electronics, Fashion",0.4891666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01996,Enterprise,North,-10,20,0,2,0.0,248.91,6.98,0.0,15.588235294117649,-0.0384615384615383,3,82.96999999999998,Grocery,0,3028.405,0,1,4,0.41476426,2935.771,"Grocery, Home, Electronics",0.957,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_01997,Pro,West,-90,40,0,0,0.0,0.0,3.868,0.0,8.4,-1.0507920739455759e-16,0,0.0,,1,0.0,2,3,8,0.7851184,0.001245267,"Grocery, Electronics, Fashion",0.20766666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_01998,Pro,South,-91,0,2,4,29.0,74.14,9.7825,9.44,22.05,-3.753198998568211e-17,4,18.535,Home,0,902.0366666666666,2,2,5,0.0038950264,870.8588,"Toys, Home, Grocery",0.8735,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_01999,Free,South,816,5,1,1,0.0,0.0,4.560909090909092,2.45,11.727272727272728,-0.1071428571428571,0,0.0,,0,0.0,1,2,8,0.25430518,0.00020323695,"Grocery, Electronics, Fashion",0.13183333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_02000,Free,South,169,9,0,5,0.0,0.0,7.903421052631579,11.065,16.736842105263158,-0.0491228070175439,0,0.0,,1,0.0,1,2,8,0.21556455,-0.0021253596,"Grocery, Electronics, Fashion",0.021,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_02001,Free,North,569,20,0,2,0.0,22.79,5.664736842105263,0.0,12.210526315789474,0.0249999999999999,1,22.79,Grocery,0,14.619244288224955,1,1,4,0.43206686,16.003834,"Grocery, Electronics, Fashion",0.33,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_02002,Free,West,129,0,3,5,29.22,39.97,6.45842105263158,7.2875,13.68421052631579,0.0065934065934065,2,19.985,Books,0,113.09341085271318,1,3,1,0.007889775,112.631874,"Books, Home, Electronics",0.5891666666666666,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_02003,Free,East,561,20,0,1,0.0,39.14,3.5042857142857144,0.0,6.714285714285714,-0.0857142857142856,2,19.57,Electronics,1,25.46541889483066,1,0,2,0.570817,26.81724,"Books, Toys, Grocery",0.38233333333333336,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_02004,Free,South,274,17,0,1,0.0,40.32,4.252857142857144,0.0,10.0,4.887040499122925e-17,1,40.32,Books,1,53.71094890510949,1,2,1,0.55817217,53.628853,"Grocery, Electronics, Fashion",0.4745,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_02005,Free,South,-133,31,0,0,0.0,20.55,6.0181818181818185,0.0,12.181818181818182,-0.1333333333333332,1,20.55,Books,0,250.025,1,2,1,0.72014546,250.04828,"Grocery, Electronics, Fashion",0.718,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_02006,Free,South,190,11,0,2,0.0,0.0,8.028,8.86,16.35,0.0321428571428571,0,0.0,,0,0.0,1,2,8,0.036811262,0.0023514575,"Grocery, Electronics, Fashion",0.25533333333333336,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_02007,Pro,North,585,78,0,0,0.0,0.0,3.74,0.0,9.0,0.0,0,0.0,,1,0.0,2,1,8,0.78591263,-0.0007539438,"Grocery, Electronics, Fashion",0.04733333333333333,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_02008,Free,West,298,56,0,0,0.0,0.0,5.968999999999999,0.0,14.4,-0.3428571428571428,0,0.0,,0,0.0,1,3,8,0.46329907,0.0004414713,"Grocery, Electronics, Fashion",0.15333333333333332,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_02009,Free,South,390,5,2,5,0.0,20.09,4.568,2.7099999999999995,10.466666666666669,-0.0424242424242424,2,10.045,Beauty,0,18.802179487179487,1,2,0,0.08766235,18.290474,"Beauty, Electronics, Home",0.3425,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_02010,Pro,South,-161,19,0,4,18.88,151.44,9.696521739130434,0.0,23.13043478260869,-0.0241758241758242,3,50.48,Fashion,0,1842.52,2,2,3,0.028381893,1768.2357,"Fashion, Sports, Electronics",0.928,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_02011,Pro,East,546,1,2,6,86.13,160.81,10.119705882352942,9.846666666666666,21.73529411764705,-0.0220588235294117,3,53.60333333333333,Fashion,0,107.50119047619047,2,0,3,0.0023121873,111.06377,"Fashion, Electronics, Home",0.5876666666666667,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_02012,Enterprise,East,527,16,0,3,0.0,0.0,3.5090909090909084,0.0,7.272727272727272,0.1428571428571428,0,0.0,,1,0.0,0,0,8,0.54350644,0.0006300762,"Grocery, Electronics, Fashion",0.17066666666666666,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
